Emissao;Produto;Descricao;Quantidade;Vlr.Unitario;Vlr.Total;Cliente
19/12/2019;PROD1498;PROD1498;12;173,09;2077,12;149
19/12/2019;PROD521;PROD521;8;169,49;1355,93;219
19/12/2019;PROD192;PROD192;4;225,42;901,69;230
19/12/2019;PROD218;PROD218;4;195,03;780,1;230
19/12/2019;PROD1641;PROD1641;2;338,14;676,27;230
19/12/2019;PROD1661;PROD1661;2;603,81;1207,63;230
19/12/2019;PROD1506;PROD1506;4;1095,31;4381,25;230
19/12/2019;PROD1498;PROD1498;2;182,2;364,41;13
19/12/2019;PROD251;PROD251;4;224,58;898,31;126
19/12/2019;PROD1461;PROD1461;4;432,2;1728,81;86
19/12/2019;PROD1498;PROD1498;20;169,49;3389,83;15
19/12/2019;PROD843;PROD843;4;205,3;821,19;254
19/12/2019;PROD1498;PROD1498;4;182,2;728,81;59
19/12/2019;PROD164;PROD164;4;200,47;801,86;230
19/12/2019;PROD486;PROD486;4;322,03;1288,14;454
19/12/2019;PROD247;PROD247;6;194,92;1169,49;44
19/12/2019;PROD1498;PROD1498;4;182,2;728,81;448
19/12/2019;PROD1462;PROD1462;5;258,47;1292,37;317
19/12/2019;PROD86;PROD86;1;224,24;224,24;424
19/12/2019;PROD1498;PROD1498;4;173,73;694,92;301
19/12/2019;PROD1498;PROD1498;12;182,2;2186,44;336
19/12/2019;PROD1793;PROD1793;4;309,32;1237,29;14
19/12/2019;PROD1498;PROD1498;4;182,2;728,81;17
20/12/2019;PROD531;PROD531;8;199,15;1593,22;185
20/12/2019;PROD1498;PROD1498;8;182,2;1457,63;185
20/12/2019;PROD1830;PROD1830;1;249,15;249,15;290
20/12/2019;PROD248;PROD248;2;220,34;440,68;290
20/12/2019;PROD974;PROD974;4;309,96;1239,83;230
20/12/2019;PROD543;PROD543;4;139,83;559,32;172
20/12/2019;PROD1481;PROD1481;2;351,82;703,64;230
20/12/2019;PROD74;PROD74;4;381,36;1525,42;317
20/12/2019;PROD1418;PROD1418;4;647,78;2591,12;230
20/12/2019;PROD219;PROD219;2;210,82;421,64;230
20/12/2019;PROD1498;PROD1498;4;182,2;728,81;317
20/12/2019;PROD1762;PROD1762;2;454,24;908,47;139
20/12/2019;PROD1431;PROD1431;4;643,64;2574,58;424
20/12/2019;PROD1624;PROD1624;2;420,34;840,68;497
20/12/2019;PROD576;PROD576;2;257,46;514,92;226
20/12/2019;PROD1498;PROD1498;4;182,2;728,81;499
20/12/2019;PROD505;PROD505;4;199,15;796,61;150
20/12/2019;PROD1498;PROD1498;4;182,2;728,81;321
20/12/2019;PROD560;PROD560;4;199,15;796,61;344
20/12/2019;PROD1462;PROD1462;2;253,39;506,78;301
20/12/2019;PROD1570;PROD1570;4;702,54;2810,17;420
20/12/2019;PROD196;PROD196;4;393,95;1575,8;230
20/12/2019;PROD899;PROD899;4;588,31;2353,25;230
20/12/2019;PROD1766;PROD1766;1;281,41;281,41;426
20/12/2019;PROD1900;PROD1900;4;314,76;1259,05;426
20/12/2019;PROD968;PROD968;1;696,47;696,47;117
21/12/2019;PROD223;PROD223;4;371,19;1484,75;474
21/12/2019;PROD1097;PROD1097;2;677,97;1355,93;134
21/12/2019;PROD86;PROD86;4;228,81;915,25;336
21/12/2019;PROD521;PROD521;4;169,49;677,97;260
21/12/2019;PROD1830;PROD1830;4;207,63;830,51;506
21/12/2019;PROD521;PROD521;10;165,25;1652,54;226
21/12/2019;PROD1830;PROD1830;8;207,63;1661,02;317
21/12/2019;PROD251;PROD251;4;224,58;898,31;236
21/12/2019;PROD1830;PROD1830;8;199,15;1593,22;375
21/12/2019;PROD1830;PROD1830;4;207,63;830,51;140
21/12/2019;PROD1830;PROD1830;12;207,63;2491,53;13
21/12/2019;PROD537;PROD537;4;305,08;1220,34;143
21/12/2019;PROD532;PROD532;4;241,53;966,1;267
21/12/2019;PROD1379;PROD1379;1;780,13;780,13;230
21/12/2019;PROD1830;PROD1830;1;217,37;217,37;230
21/12/2019;PROD882;PROD882;6;207,63;1245,76;260
21/12/2019;PROD757;PROD757;2;511,42;1022,85;230
21/12/2019;PROD585;PROD585;4;213,35;853,39;230
21/12/2019;PROD98;PROD98;4;406,57;1626,27;230
21/12/2019;PROD192;PROD192;4;225,42;901,69;230
21/12/2019;PROD192;PROD192;4;225,42;901,69;230
21/12/2019;PROD192;PROD192;4;225,42;901,69;230
21/12/2019;PROD243;PROD243;2;186,44;372,88;100
21/12/2019;PROD189;PROD189;4;243,22;972,88;358
21/12/2019;PROD570;PROD570;4;309,32;1237,29;301
21/12/2019;PROD579;PROD579;2;326,27;652,54;301
21/12/2019;PROD86;PROD86;1;241,53;241,53;336
21/12/2019;PROD1793;PROD1793;4;300,85;1203,39;100
21/12/2019;PROD885;PROD885;5;201,27;1006,36;191
21/12/2019;PROD1793;PROD1793;4;300,85;1203,39;499
21/12/2019;PROD747;PROD747;1;318,19;318,19;230
21/12/2019;PROD162;PROD162;1;371,45;371,45;170
23/12/2019;PROD243;PROD243;4;170,68;682,71;230
23/12/2019;PROD501;PROD501;4;203,39;813,56;143
23/12/2019;PROD537;PROD537;4;288,14;1152,54;420
23/12/2019;PROD1456;PROD1456;4;309,32;1237,29;227
23/12/2019;PROD247;PROD247;8;194,92;1559,32;394
23/12/2019;PROD1158;PROD1158;4;250,0;1000,0;499
23/12/2019;PROD505;PROD505;4;195,17;780,68;424
23/12/2019;PROD1158;PROD1158;2;250,0;500,0;236
23/12/2019;PROD152;PROD152;2;342,16;684,32;80
23/12/2019;PROD1457;PROD1457;6;313,56;1881,36;125
23/12/2019;PROD1570;PROD1570;1;725,03;725,03;226
23/12/2019;PROD560;PROD560;4;199,15;796,61;344
23/12/2019;PROD1900;PROD1900;4;321,19;1284,75;236
23/12/2019;PROD1464;PROD1464;4;392,37;1569,49;185
23/12/2019;PROD780;PROD780;8;656,78;5254,24;341
23/12/2019;PROD1738;PROD1738;1;504,72;504,72;426
23/12/2019;PROD206;PROD206;2;474,58;949,15;336
23/12/2019;PROD218;PROD218;4;193,01;772,03;230
23/12/2019;PROD223;PROD223;4;690,76;2763,05;230
23/12/2019;PROD1557;PROD1557;1;491,1;491,1;230
23/12/2019;PROD164;PROD164;4;200,47;801,86;230
23/12/2019;PROD192;PROD192;2;225,42;450,85;230
23/12/2019;PROD192;PROD192;4;225,42;901,69;230
23/12/2019;PROD192;PROD192;4;225,42;901,69;230
23/12/2019;PROD99;PROD99;1;253,6;253,6;230
23/12/2019;PROD98;PROD98;2;406,57;813,14;230
23/12/2019;PROD532;PROD532;2;241,53;483,05;230
23/12/2019;PROD488;PROD488;1;685,93;685,93;230
23/12/2019;PROD524;PROD524;2;189,19;378,39;230
23/12/2019;PROD251;PROD251;4;223,01;892,03;230
23/12/2019;PROD1432;PROD1432;2;738,26;1476,53;230
23/12/2019;PROD1453;PROD1453;2;563,56;1127,12;230
23/12/2019;PROD1118;PROD1118;1;318,81;318,81;230
23/12/2019;PROD974;PROD974;4;309,96;1239,83;230
23/12/2019;PROD1455;PROD1455;4;270,0;1080,0;230
23/12/2019;PROD1914;PROD1914;2;286,61;573,22;230
23/12/2019;PROD1839;PROD1839;2;281,78;563,56;230
23/12/2019;PROD1848;PROD1848;1;739,87;739,87;230
24/12/2019;PROD1914;PROD1914;4;286,81;1147,22;230
24/12/2019;PROD1629;PROD1629;1;769,49;769,49;207
24/12/2019;PROD1481;PROD1481;2;338,98;677,97;227
24/12/2019;PROD768;PROD768;4;474,58;1898,31;234
24/12/2019;PROD218;PROD218;40;169,49;6779,66;15
24/12/2019;PROD192;PROD192;4;245,76;983,05;234
24/12/2019;PROD221;PROD221;4;207,63;830,51;44
24/12/2019;PROD1475;PROD1475;1;188,98;188,98;181
24/12/2019;PROD1467;PROD1467;2;400,0;800,0;234
24/12/2019;PROD218;PROD218;4;182,2;728,81;44
24/12/2019;PROD828;PROD828;2;545,76;1091,53;502
24/12/2019;PROD1431;PROD1431;4;639,83;2559,32;129
24/12/2019;PROD243;PROD243;4;173,73;694,92;44
24/12/2019;PROD531;PROD531;4;199,15;796,61;185
24/12/2019;PROD1892;PROD1892;4;716,53;2866,1;230
24/12/2019;PROD493;PROD493;8;142,8;1142,37;343
24/12/2019;PROD248;PROD248;4;207,63;830,51;234
24/12/2019;PROD247;PROD247;4;194,92;779,66;234
24/12/2019;PROD1573;PROD1573;1;511,23;511,23;230
24/12/2019;PROD221;PROD221;4;217,37;869,49;230
24/12/2019;PROD192;PROD192;4;225,42;901,69;230
24/12/2019;PROD192;PROD192;4;225,42;901,69;230
24/12/2019;PROD164;PROD164;4;200,47;801,86;230
24/12/2019;PROD150;PROD150;4;194,83;779,32;230
24/12/2019;PROD173;PROD173;4;670,23;2680,92;230
24/12/2019;PROD218;PROD218;2;183,15;366,31;230
24/12/2019;PROD98;PROD98;4;406,57;1626,27;230
24/12/2019;PROD1704;PROD1704;4;1056,78;4227,12;412
24/12/2019;PROD1725;PROD1725;4;802,08;3208,32;122
25/12/2019;PROD543;PROD543;20;144,07;2881,36;415
25/12/2019;PROD559;PROD559;4;173,73;694,92;301
25/12/2019;PROD1842;PROD1842;4;177,97;711,86;301
25/12/2019;PROD1785;PROD1785;1;538,14;538,14;34
25/12/2019;PROD252;PROD252;4;254,24;1016,95;44
25/12/2019;PROD521;PROD521;4;169,49;677,97;290
25/12/2019;PROD543;PROD543;4;144,07;576,27;59
25/12/2019;PROD521;PROD521;4;169,49;677,97;59
25/12/2019;PROD207;PROD207;2;458,9;917,8;80
25/12/2019;PROD885;PROD885;5;211,86;1059,32;260
25/12/2019;PROD192;PROD192;4;245,76;983,05;290
25/12/2019;PROD573;PROD573;4;322,03;1288,14;230
25/12/2019;PROD192;PROD192;4;225,42;901,69;230
25/12/2019;PROD189;PROD189;4;209,32;837,29;230
25/12/2019;PROD152;PROD152;4;342,16;1368,64;230
25/12/2019;PROD1793;PROD1793;4;293,86;1175,42;230
25/12/2019;PROD975;PROD975;4;241,53;966,1;230
25/12/2019;PROD1845;PROD1845;2;214,41;428,81;254
25/12/2019;PROD1830;PROD1830;4;244,9;979,59;54
25/12/2019;PROD1462;PROD1462;4;271,19;1084,75;216
25/12/2019;PROD192;PROD192;4;225,42;901,69;230
25/12/2019;PROD1140;PROD1140;4;847,46;3389,83;101
26/12/2019;PROD1207;PROD1207;2;438,98;877,97;26
26/12/2019;PROD192;PROD192;4;245,76;983,05;143
26/12/2019;PROD1418;PROD1418;2;627,12;1254,24;415
26/12/2019;PROD192;PROD192;4;225,42;901,69;230
26/12/2019;PROD1793;PROD1793;4;293,86;1175,42;230
26/12/2019;PROD1532;PROD1532;4;423,73;1694,92;364
26/12/2019;PROD192;PROD192;4;245,76;983,05;234
26/12/2019;PROD780;PROD780;4;594,96;2379,83;230
26/12/2019;PROD247;PROD247;2;200,47;400,93;230
26/12/2019;PROD243;PROD243;4;183,56;734,24;230
26/12/2019;PROD99;PROD99;4;266,48;1065,93;230
26/12/2019;PROD98;PROD98;4;406,57;1626,27;230
26/12/2019;PROD98;PROD98;1;406,57;406,57;230
26/12/2019;PROD140;PROD140;4;263,26;1053,05;230
26/12/2019;PROD164;PROD164;4;200,47;801,86;230
26/12/2019;PROD189;PROD189;4;209,32;837,29;230
26/12/2019;PROD192;PROD192;4;225,42;901,69;230
26/12/2019;PROD192;PROD192;4;225,42;901,69;230
26/12/2019;PROD192;PROD192;3;225,42;676,27;230
26/12/2019;PROD192;PROD192;4;225,42;901,69;230
26/12/2019;PROD1914;PROD1914;4;269,7;1078,81;230
26/12/2019;PROD1738;PROD1738;1;509,62;509,62;230
26/12/2019;PROD975;PROD975;4;241,53;966,1;230
26/12/2019;PROD543;PROD543;10;136,86;1368,64;80
26/12/2019;PROD525;PROD525;8;177,97;1423,73;506
26/12/2019;PROD995;PROD995;4;266,1;1064,41;86
26/12/2019;PROD1466;PROD1466;6;361,86;2171,19;125
26/12/2019;PROD540;PROD540;30;135,59;4067,8;57
26/12/2019;PROD527;PROD527;8;182,71;1461,69;226
26/12/2019;PROD1458;PROD1458;2;224,24;448,47;254
26/12/2019;PROD527;PROD527;8;186,44;1491,53;336
26/12/2019;PROD540;PROD540;12;144,07;1728,81;465
26/12/2019;PROD527;PROD527;5;177,97;889,83;465
26/12/2019;PROD530;PROD530;2;233,05;466,1;270
26/12/2019;PROD527;PROD527;12;169,49;2033,9;301
26/12/2019;PROD527;PROD527;10;177,12;1771,19;298
26/12/2019;PROD192;PROD192;8;233,05;1864,41;375
26/12/2019;PROD1498;PROD1498;4;173,09;692,37;375
26/12/2019;PROD1157;PROD1157;4;190,68;762,71;375
26/12/2019;PROD221;PROD221;16;197,25;3155,93;375
26/12/2019;PROD192;PROD192;12;233,05;2796,61;375
26/12/2019;PROD164;PROD164;20;193,22;3864,41;375
26/12/2019;PROD543;PROD543;8;135,59;1084,75;375
26/12/2019;PROD540;PROD540;40;135,59;5423,73;375
26/12/2019;PROD525;PROD525;10;181,14;1811,44;298
26/12/2019;PROD525;PROD525;8;190,68;1525,42;219
26/12/2019;PROD525;PROD525;12;172,88;2074,58;301
26/12/2019;PROD527;PROD527;8;186,44;1491,53;185
26/12/2019;PROD1793;PROD1793;4;294,07;1176,27;68
26/12/2019;PROD142;PROD142;4;277,97;1111,86;453
26/12/2019;PROD916;PROD916;1;370,96;370,96;426
26/12/2019;PROD1826;PROD1826;1;530,51;530,51;280
26/12/2019;PROD1830;PROD1830;4;249,9;999,59;377
26/12/2019;PROD543;PROD543;20;135,59;2711,86;349
26/12/2019;PROD527;PROD527;2;186,44;372,88;448
26/12/2019;PROD525;PROD525;4;190,68;762,71;59
26/12/2019;PROD525;PROD525;20;177,97;3559,32;184
26/12/2019;PROD527;PROD527;4;186,44;745,76;59
26/12/2019;PROD1462;PROD1462;4;254,24;1016,95;344
26/12/2019;PROD1458;PROD1458;4;211,86;847,46;344
26/12/2019;PROD560;PROD560;12;194,92;2338,98;344
26/12/2019;PROD559;PROD559;12;177,97;2135,59;344
26/12/2019;PROD527;PROD527;4;169,49;677,97;344
26/12/2019;PROD540;PROD540;8;139,83;1118,64;181
26/12/2019;PROD559;PROD559;8;185,17;1481,36;263
26/12/2019;PROD540;PROD540;4;139,83;559,32;263
26/12/2019;PROD540;PROD540;20;140,68;2813,56;344
26/12/2019;PROD164;PROD164;1;216,1;216,1;481
27/12/2019;PROD1684;PROD1684;4;199,15;796,61;185
27/12/2019;PROD975;PROD975;4;241,53;966,1;230
27/12/2019;PROD823;PROD823;3;165,04;495,13;190
27/12/2019;PROD882;PROD882;4;184,75;738,98;190
27/12/2019;PROD192;PROD192;8;245,76;1966,1;317
27/12/2019;PROD1158;PROD1158;4;237,29;949,15;140
27/12/2019;PROD885;PROD885;4;211,86;847,46;140
27/12/2019;PROD208;PROD208;4;499,75;1999,02;126
27/12/2019;PROD252;PROD252;4;261,02;1044,07;226
27/12/2019;PROD740;PROD740;1;444,92;444,92;454
27/12/2019;PROD1158;PROD1158;4;225,42;901,69;190
27/12/2019;PROD525;PROD525;4;190,68;762,71;481
27/12/2019;PROD247;PROD247;4;195,03;780,1;230
27/12/2019;PROD252;PROD252;4;280,99;1123,97;230
27/12/2019;PROD486;PROD486;4;312,77;1251,08;230
27/12/2019;PROD487;PROD487;2;402,54;805,08;230
27/12/2019;PROD1793;PROD1793;4;293,86;1175,42;230
27/12/2019;PROD1649;PROD1649;2;256,02;512,03;230
27/12/2019;PROD1559;PROD1559;4;712,5;2850,0;230
27/12/2019;PROD1909;PROD1909;3;1017,8;3053,39;458
27/12/2019;PROD218;PROD218;1;182,75;182,75;230
27/12/2019;PROD1158;PROD1158;1;225,42;225,42;190
27/12/2019;PROD189;PROD189;4;211,86;847,46;226
27/12/2019;PROD527;PROD527;8;182,34;1458,71;54
27/12/2019;PROD189;PROD189;4;211,86;847,46;44
27/12/2019;PROD192;PROD192;4;225,42;901,69;230
27/12/2019;PROD772;PROD772;1;495,76;495,76;222
27/12/2019;PROD772;PROD772;1;495,76;495,76;222
27/12/2019;PROD532;PROD532;8;217,37;1738,98;506
27/12/2019;PROD885;PROD885;3;201,27;603,81;367
27/12/2019;PROD525;PROD525;2;181,14;362,29;263
27/12/2019;PROD543;PROD543;2;144,07;288,14;263
27/12/2019;PROD843;PROD843;8;190,68;1525,42;301
27/12/2019;PROD524;PROD524;2;177,97;355,93;185
27/12/2019;PROD569;PROD569;4;217,37;869,49;301
27/12/2019;PROD576;PROD576;8;233,05;1864,41;301
27/12/2019;PROD843;PROD843;4;211,86;847,46;254
27/12/2019;PROD530;PROD530;2;220,34;440,68;481
27/12/2019;PROD563;PROD563;4;233,05;932,2;485
27/12/2019;PROD532;PROD532;8;236,69;1893,56;54
27/12/2019;PROD532;PROD532;1;241,53;241,53;113
27/12/2019;PROD527;PROD527;8;169,49;1355,93;301
27/12/2019;PROD585;PROD585;4;233,05;932,2;485
28/12/2019;PROD536;PROD536;4;228,81;915,25;185
28/12/2019;PROD1789;PROD1789;2;216,1;432,2;254
28/12/2019;PROD527;PROD527;4;186,44;745,76;17
28/12/2019;PROD543;PROD543;12;144,07;1728,81;465
28/12/2019;PROD576;PROD576;2;250,0;500,0;344
28/12/2019;PROD1498;PROD1498;4;178,56;714,24;254
28/12/2019;PROD1775;PROD1775;4;279,3;1117,19;218
28/12/2019;PROD890;PROD890;1;301,69;301,69;230
28/12/2019;PROD115;PROD115;1;524,11;524,11;230
28/12/2019;PROD192;PROD192;4;225,42;901,69;230
28/12/2019;PROD189;PROD189;4;209,32;837,29;230
28/12/2019;PROD98;PROD98;4;406,57;1626,27;230
28/12/2019;PROD1704;PROD1704;4;1046,61;4186,44;230
28/12/2019;PROD1793;PROD1793;4;293,22;1172,88;230
28/12/2019;PROD1470;PROD1470;4;822,03;3288,14;230
28/12/2019;PROD975;PROD975;4;241,53;966,1;230
28/12/2019;PROD499;PROD499;4;211,78;847,12;54
28/12/2019;PROD252;PROD252;4;253,6;1014,41;230
28/12/2019;PROD530;PROD530;4;228,39;913,56;54
28/12/2019;PROD527;PROD527;8;161,02;1288,14;420
28/12/2019;PROD1498;PROD1498;2;194,92;389,83;254
28/12/2019;PROD1468;PROD1468;4;355,93;1423,73;267
28/12/2019;PROD525;PROD525;4;186,86;747,46;424
28/12/2019;PROD536;PROD536;4;236,69;946,78;54
28/12/2019;PROD582;PROD582;4;330,51;1322,03;420
28/12/2019;PROD559;PROD559;20;165,25;3305,08;420
28/12/2019;PROD563;PROD563;20;190,68;3813,56;420
28/12/2019;PROD493;PROD493;8;139,83;1118,64;420
28/12/2019;PROD501;PROD501;8;177,97;1423,73;420
28/12/2019;PROD531;PROD531;8;173,73;1389,83;420
28/12/2019;PROD1842;PROD1842;20;173,73;3474,58;420
28/12/2019;PROD158;PROD158;4;618,64;2474,58;492
28/12/2019;PROD527;PROD527;8;177,97;1423,73;129
28/12/2019;PROD525;PROD525;4;186,44;745,76;129
28/12/2019;PROD536;PROD536;4;229,45;917,8;80
28/12/2019;PROD576;PROD576;2;250,0;500,0;344
28/12/2019;PROD572;PROD572;4;288,98;1155,93;424
28/12/2019;PROD1475;PROD1475;4;177,97;711,86;420
30/12/2019;PROD531;PROD531;4;189,19;756,78;181
30/12/2019;PROD247;PROD247;1;207,63;207,63;448
30/12/2019;PROD975;PROD975;4;233,05;932,2;260
30/12/2019;PROD975;PROD975;4;233,05;932,2;260
30/12/2019;PROD1913;PROD1913;2;644,07;1288,14;117
30/12/2019;PROD248;PROD248;2;207,63;415,25;44
30/12/2019;PROD162;PROD162;2;371,19;742,37;458
30/12/2019;PROD1568;PROD1568;2;527,97;1055,94;230
30/12/2019;PROD1126;PROD1126;4;800,85;3203,39;254
30/12/2019;PROD218;PROD218;4;182,2;728,81;44
30/12/2019;PROD1848;PROD1848;1;747,53;747,53;125
30/12/2019;PROD1848;PROD1848;1;739,87;739,87;230
30/12/2019;PROD527;PROD527;8;177,97;1423,73;250
30/12/2019;PROD700;PROD700;2;847,46;1694,92;341
30/12/2019;PROD1793;PROD1793;50;300,85;15042,37;458
30/12/2019;PROD530;PROD530;4;220,34;881,36;420
30/12/2019;PROD1793;PROD1793;4;293,86;1175,42;230
30/12/2019;PROD246;PROD246;4;207,71;830,85;230
30/12/2019;PROD215;PROD215;4;320,02;1280,07;230
30/12/2019;PROD217;PROD217;4;535,38;2141,53;230
30/12/2019;PROD492;PROD492;2;833,26;1666,53;230
30/12/2019;PROD251;PROD251;4;224,62;898,47;230
30/12/2019;PROD192;PROD192;2;225,42;450,85;230
30/12/2019;PROD192;PROD192;4;225,42;901,69;230
30/12/2019;PROD186;PROD186;4;271,31;1085,25;230
30/12/2019;PROD140;PROD140;3;252,53;757,58;230
30/12/2019;PROD113;PROD113;2;387,25;774,49;230
30/12/2019;PROD251;PROD251;4;217,97;871,9;230
30/12/2019;PROD912;PROD912;1;281,78;281,78;230
30/12/2019;PROD525;PROD525;4;182,2;728,81;250
30/12/2019;PROD804;PROD804;4;1086,86;4347,46;230
30/12/2019;PROD501;PROD501;8;194,92;1559,32;250
30/12/2019;PROD247;PROD247;8;185,17;1481,36;506
30/12/2019;PROD1396;PROD1396;5;296,61;1483,05;357
30/12/2019;PROD576;PROD576;4;262,71;1050,85;250
30/12/2019;PROD22;PROD22;4;338,98;1355,93;454
30/12/2019;PROD24;PROD24;2;226,69;453,37;25
30/12/2019;PROD521;PROD521;2;169,49;338,98;394
30/12/2019;PROD527;PROD527;4;177,97;711,86;317
30/12/2019;PROD532;PROD532;4;233,05;932,2;317
30/12/2019;PROD882;PROD882;2;207,63;415,25;126
30/12/2019;PROD524;PROD524;8;169,49;1355,93;506
31/12/2019;PROD192;PROD192;4;237,5;950,0;230
31/12/2019;PROD217;PROD217;1;524,11;524,11;230
31/12/2019;PROD218;PROD218;4;190,81;763,22;230
31/12/2019;PROD218;PROD218;4;183,36;733,42;230
31/12/2019;PROD37;PROD37;4;1113,39;4453,56;230
31/12/2019;PROD1684;PROD1684;4;199,15;796,61;420
31/12/2019;PROD728;PROD728;2;523,31;1046,61;230
31/12/2019;PROD1793;PROD1793;2;293,86;587,71;230
31/12/2019;PROD931;PROD931;2;563,56;1127,12;230
31/12/2019;PROD1569;PROD1569;4;972,54;3890,17;230
31/12/2019;PROD215;PROD215;4;320,02;1280,07;230
31/12/2019;PROD576;PROD576;1;272,92;272,92;230
31/12/2019;PROD387;PROD387;4;355,93;1423,73;343
31/12/2019;PROD192;PROD192;4;237,5;950,0;230
31/12/2019;PROD1159;PROD1159;4;834,51;3338,03;122
31/12/2019;PROD1797;PROD1797;4;377,12;1508,47;315
31/12/2019;PROD1777;PROD1777;1;334,75;334,75;225
31/12/2019;PROD252;PROD252;4;254,24;1016,95;474
31/12/2019;PROD543;PROD543;12;136,86;1642,37;506
31/12/2019;PROD99;PROD99;1;269,49;269,49;122
31/12/2019;PROD1793;PROD1793;12;279,66;3355,93;191
31/12/2019;PROD164;PROD164;1;216,1;216,1;270
31/12/2019;PROD531;PROD531;8;199,15;1593,22;481
31/12/2019;PROD111;PROD111;1;253,39;253,39;170
31/12/2019;PROD531;PROD531;4;186,44;745,76;234
31/12/2019;PROD527;PROD527;4;173,73;694,92;234
31/12/2019;PROD525;PROD525;8;177,97;1423,73;234
31/12/2019;PROD1830;PROD1830;20;197,25;3944,92;343
31/12/2019;PROD1468;PROD1468;4;354,87;1419,49;267
02/01/2020;PROD501;PROD501;4;203,39;813,56;122
02/01/2020;PROD527;PROD527;8;177,97;1423,73;465
02/01/2020;PROD543;PROD543;4;144,07;576,27;465
02/01/2020;PROD243;PROD243;8;173,73;1389,83;44
02/01/2020;PROD218;PROD218;5;182,2;911,02;44
02/01/2020;PROD222;PROD222;4;241,53;966,1;44
02/01/2020;PROD131;PROD131;1;509,15;509,15;29
02/01/2020;PROD885;PROD885;1;202,08;202,08;230
02/01/2020;PROD140;PROD140;1;249,58;249,58;230
02/01/2020;PROD192;PROD192;4;237,5;950,0;230
02/01/2020;PROD532;PROD532;2;229,45;458,9;230
02/01/2020;PROD99;PROD99;1;253,9;253,9;230
02/01/2020;PROD234;PROD234;4;410,59;1642,37;230
02/01/2020;PROD493;PROD493;2;144,07;288,14;375
02/01/2020;PROD1557;PROD1557;1;503,98;503,98;230
02/01/2020;PROD246;PROD246;4;201,67;806,68;230
02/01/2020;PROD761;PROD761;2;617,5;1235,0;230
02/01/2020;PROD140;PROD140;2;249,58;499,15;230
02/01/2020;PROD1458;PROD1458;1;217,37;217,37;506
02/01/2020;PROD192;PROD192;4;250,0;1000,0;307
02/01/2020;PROD251;PROD251;8;201,27;1610,17;506
02/01/2020;PROD218;PROD218;1;186,78;186,78;230
02/01/2020;PROD883;PROD883;3;211,86;635,59;17
02/01/2020;PROD251;PROD251;2;224,58;449,15;17
02/01/2020;PROD576;PROD576;4;256,78;1027,12;263
02/01/2020;PROD248;PROD248;8;207,63;1661,02;317
02/01/2020;PROD543;PROD543;2;136,86;273,73;254
02/01/2020;PROD1763;PROD1763;2;563,56;1127,12;270
02/01/2020;PROD1411;PROD1411;4;772,07;3088,27;424
02/01/2020;PROD243;PROD243;8;164,41;1315,25;506
02/01/2020;PROD1830;PROD1830;4;250,0;1000,0;485
02/01/2020;PROD1793;PROD1793;4;300,85;1203,39;481
02/01/2020;PROD1158;PROD1158;3;244,92;734,75;424
02/01/2020;PROD1871;PROD1871;4;715,98;2863,93;458
02/01/2020;PROD531;PROD531;4;186,44;745,76;344
02/01/2020;PROD570;PROD570;4;317,8;1271,19;185
02/01/2020;PROD1158;PROD1158;2;231,25;462,49;345
02/01/2020;PROD1793;PROD1793;2;294,07;588,14;172
02/01/2020;PROD544;PROD544;2;191,02;382,03;393
02/01/2020;PROD1451;PROD1451;4;440,68;1762,71;176
02/01/2020;PROD192;PROD192;12;225,42;2705,08;230
02/01/2020;PROD243;PROD243;4;165,04;660,17;101
02/01/2020;PROD1830;PROD1830;1;249,15;249,15;17
03/01/2020;PROD934;PROD934;2;855,93;1711,86;117
03/01/2020;PROD1514;PROD1514;4;224,58;898,31;410
03/01/2020;PROD1481;PROD1481;4;338,98;1355,93;465
03/01/2020;PROD1456;PROD1456;4;305,93;1223,73;123
03/01/2020;PROD186;PROD186;4;261,65;1046,61;80
03/01/2020;PROD531;PROD531;6;189,19;1135,17;80
03/01/2020;PROD527;PROD527;7;177,12;1239,83;80
03/01/2020;PROD525;PROD525;5;181,14;905,72;80
03/01/2020;PROD532;PROD532;4;241,53;966,1;270
03/01/2020;PROD532;PROD532;4;241,53;966,1;185
03/01/2020;PROD673;PROD673;1;215,8;215,8;54
03/01/2020;PROD995;PROD995;4;259,13;1036,51;377
03/01/2020;PROD243;PROD243;2;170,68;341,36;230
03/01/2020;PROD527;PROD527;4;209,32;837,29;230
03/01/2020;PROD882;PROD882;4;281,78;1127,12;230
03/01/2020;PROD1479;PROD1479;4;247,51;990,03;80
03/01/2020;PROD912;PROD912;2;263,66;527,32;230
03/01/2020;PROD1458;PROD1458;4;228,81;915,25;481
03/01/2020;PROD1418;PROD1418;4;626,36;2505,42;230
03/01/2020;PROD501;PROD501;4;199,32;797,29;424
03/01/2020;PROD525;PROD525;4;172,88;691,53;57
03/01/2020;PROD525;PROD525;8;172,88;1383,05;57
03/01/2020;PROD251;PROD251;4;220,34;881,36;101
03/01/2020;PROD527;PROD527;8;177,97;1423,73;63
03/01/2020;PROD1587;PROD1587;4;593,22;2372,88;474
03/01/2020;PROD99;PROD99;4;237,5;950,0;230
03/01/2020;PROD86;PROD86;2;217,37;434,75;230
03/01/2020;PROD1606;PROD1606;1;717,33;717,33;230
03/01/2020;PROD885;PROD885;1;208,52;208,52;230
03/01/2020;PROD275;PROD275;1;872,88;872,88;17
03/01/2020;PROD412;PROD412;4;925,85;3703,39;230
