Produto;Fornecedor;Classe;Volatilidade;EstoqueAtual;DemandaPrevMes(un);CoberturaDias;MinDias;MaxDias;LeadTimeDias;GiroAtual;GiroAlvo;Status;QtdSugerida;CustoUnitario;ValorSugerido
PC006548;Não informado;A;Baixa;53,0;33,1;48,0;15;30;15;7,6;16,22;🟡 Estoque excessivo;0,0;4396,35;0,0
PC008510;Não informado;A;Baixa;16,0;13,2;36,3;15;30;15;10,04;16,22;🟡 Estoque excessivo;0,0;5585,48;0,0
PC004301;Não informado;A;Baixa;30,0;9,5;94,9;15;30;15;3,84;16,22;🟡 Estoque excessivo;0,0;6760,16;0,0
PC007011;Não informado;A;Baixa;172,0;194,8;26,5;15;30;15;13,78;16,22;🟢 OK;0,0;1192,38;0,0
PC009524;Não informado;A;Baixa;25,0;10,0;75,3;15;30;15;4,85;16,22;🟡 Estoque excessivo;0,0;5682,91;0,0
PC000080;Não informado;A;Baixa;74,0;174,8;12,7;15;30;15;28,75;16,22;🚨 RUPTURA IMINENTE;101,0;601,79;60685,07
PC009360;Não informado;A;Baixa;139,0;52,0;80,1;15;30;15;4,55;16,22;🟡 Estoque excessivo;0,0;1411,05;0,0
PC006395;Não informado;A;Baixa;109,0;34,8;93,9;15;30;15;3,89;16,22;🟡 Estoque excessivo;0,0;1675,89;0,0
PC007960;Não informado;A;Média;106,0;57,0;55,8;15;30;15;6,54;16,22;🟡 Estoque excessivo;0,0;1650,43;0,0
PC009200;Não informado;A;Baixa;73,0;300,2;7,3;15;30;15;50,03;16,22;🚨 RUPTURA IMINENTE;227,0;495,2;112494,22
PC001880;Não informado;A;Baixa;53,0;16,8;94,6;15;30;15;3,86;16,22;🟡 Estoque excessivo;0,0;4523,68;0,0
PC005062;Não informado;A;Baixa;158,0;173,0;27,4;15;30;15;13,32;16,22;🟢 OK;0,0;385,48;0,0
PC006744;Não informado;A;Baixa;14,0;21,6;19,5;15;30;15;18,74;16,22;🟢 OK;0,0;3806,84;0,0
PC004020;Não informado;A;Baixa;26,0;15,1;51,5;15;30;15;7,09;16,22;🟡 Estoque excessivo;0,0;4332,57;0,0
PC009191;Não informado;A;Baixa;298,0;133,5;67,0;15;30;15;5,45;16,22;🟡 Estoque excessivo;0,0;504,85;0,0
PC002515;Não informado;A;Baixa;106,0;84,8;37,5;15;30;15;9,74;16,22;🟡 Estoque excessivo;0,0;1025,27;0,0
PC004100;Não informado;A;Baixa;10,0;8,8;34,3;15;30;15;10,65;16,22;🟡 Estoque excessivo;0,0;7079,78;0,0
PC008802;Não informado;A;Baixa;146,0;84,4;51,9;15;30;15;7,03;16,22;🟡 Estoque excessivo;0,0;797,39;0,0
PC004500;Não informado;A;Baixa;40,0;17,2;69,7;15;30;15;5,24;16,22;🟡 Estoque excessivo;0,0;5111,64;0,0
PC002875;Não informado;A;Baixa;64,0;26,7;72,0;15;30;15;5,07;16,22;🟡 Estoque excessivo;0,0;2164,06;0,0
PC003033;Não informado;A;Baixa;6,0;35,7;5,0;15;30;15;72,39;16,22;🚨 RUPTURA IMINENTE;30,0;4706,3;139777,18
PC000749;Não informado;A;Baixa;22,0;34,8;19,0;15;30;15;19,25;16,22;🟢 OK;0,0;2865,14;0,0
PC001162;Não informado;A;Baixa;84,0;39,1;64,4;15;30;15;5,67;16,22;🟡 Estoque excessivo;0,0;1288,47;0,0
PC001113;Não informado;A;Baixa;17,0;26,7;19,1;15;30;15;19,13;16,22;🟢 OK;0,0;3949,75;0,0
PC009709;Não informado;A;Baixa;49,0;33,9;43,3;15;30;15;8,42;16,22;🟡 Estoque excessivo;0,0;3007,75;0,0
PC004353;Não informado;A;Baixa;39,0;14,7;79,7;15;30;15;4,58;16,22;🟡 Estoque excessivo;0,0;4840,61;0,0
PC002833;Não informado;A;Baixa;73,0;36,3;60,3;15;30;15;6,06;16,22;🟡 Estoque excessivo;0,0;3216,33;0,0
PC006273;Não informado;A;Baixa;34,0;16,7;61,0;15;30;15;5,98;16,22;🟡 Estoque excessivo;0,0;3450,19;0,0
PC000403;Não informado;A;Baixa;221,0;86,2;76,9;15;30;15;4,75;16,22;🟡 Estoque excessivo;0,0;859,25;0,0
PC003353;Não informado;A;Baixa;158,0;62,8;75,5;15;30;15;4,84;16,22;🟡 Estoque excessivo;0,0;1068,43;0,0
PC008721;Não informado;A;Baixa;135,0;106,3;38,1;15;30;15;9,58;16,22;🟡 Estoque excessivo;0,0;760,42;0,0
PC009364;Não informado;A;Baixa;69,0;28,9;71,7;15;30;15;5,09;16,22;🟡 Estoque excessivo;0,0;1929,52;0,0
PC003244;Não informado;A;Baixa;82,0;116,1;21,2;15;30;15;17,22;16,22;🟢 OK;0,0;824,23;0,0
PC002624;Não informado;A;Baixa;284,0;123,9;68,8;15;30;15;5,31;16,22;🟡 Estoque excessivo;0,0;555,87;0,0
PC003039;Não informado;A;Baixa;63,0;66,7;28,3;15;30;15;12,88;16,22;🟢 OK;0,0;1328,91;0,0
PC004051;Não informado;A;Baixa;317,0;100,7;94,4;15;30;15;3,87;16,22;🟡 Estoque excessivo;0,0;726,83;0,0
PC008205;Não informado;A;Baixa;214,0;78,2;82,1;15;30;15;4,45;16,22;🟡 Estoque excessivo;0,0;680,16;0,0
PC003102;Não informado;A;Baixa;171,0;110,3;46,5;15;30;15;7,85;16,22;🟡 Estoque excessivo;0,0;756,45;0,0
PC005223;Não informado;A;Baixa;86,0;189,7;13,6;15;30;15;26,84;16,22;🚨 RUPTURA IMINENTE;104,0;439,97;45622,59
PC007915;Não informado;A;Baixa;199,0;73,6;81,1;15;30;15;4,5;16,22;🟡 Estoque excessivo;0,0;802,55;0,0
PC004948;Não informado;A;Baixa;30,0;20,3;44,3;15;30;15;8,24;16,22;🟡 Estoque excessivo;0,0;3266,67;0,0
PC000385;Não informado;A;Baixa;18,0;20,9;25,9;15;30;15;14,11;16,22;🟢 OK;0,0;4509,49;0,0
PC009153;Não informado;A;Baixa;25,0;21,2;35,3;15;30;15;10,34;16,22;🟡 Estoque excessivo;0,0;2469,7;0,0
PC006563;Não informado;A;Baixa;43,0;63,8;20,2;15;30;15;18,04;16,22;🟢 OK;0,0;833,65;0,0
PC004459;Não informado;A;Baixa;121,0;83,8;43,3;15;30;15;8,43;16,22;🟡 Estoque excessivo;0,0;671,05;0,0
PC007855;Não informado;A;Baixa;45,0;15,8;85,6;15;30;15;4,27;16,22;🟡 Estoque excessivo;0,0;4021,74;0,0
PC004866;Não informado;A;Baixa;20,0;10,0;60,2;15;30;15;6,06;16,22;🟡 Estoque excessivo;0,0;5454,26;0,0
PC003673;Não informado;A;Baixa;11,0;10,3;31,9;15;30;15;11,43;16,22;🟡 Estoque excessivo;0,0;5567,48;0,0
PC004387;Não informado;A;Baixa;80,0;40,6;59,1;15;30;15;6,18;16,22;🟡 Estoque excessivo;0,0;1356,86;0,0
PC003458;Não informado;A;Baixa;82,0;31,1;79,1;15;30;15;4,61;16,22;🟡 Estoque excessivo;0,0;1619,02;0,0
PC008912;Não informado;A;Baixa;120,0;84,8;42,5;15;30;15;8,6;16,22;🟡 Estoque excessivo;0,0;1379,67;0,0
PC003604;Não informado;A;Baixa;27,0;11,1;72,8;15;30;15;5,01;16,22;🟡 Estoque excessivo;0,0;6195,49;0,0
PC004570;Não informado;A;Baixa;38,0;17,9;63,6;15;30;15;5,74;16,22;🟡 Estoque excessivo;0,0;4284,19;0,0
PC007825;Não informado;A;Baixa;21,0;37,6;16,8;15;30;15;21,77;16,22;🟢 OK;0,0;2828,8;0,0
PC001972;Não informado;A;Baixa;34,0;13,0;78,4;15;30;15;4,65;16,22;🟡 Estoque excessivo;0,0;5036,51;0,0
PC003682;Não informado;A;Baixa;67,0;58,4;34,4;15;30;15;10,61;16,22;🟡 Estoque excessivo;0,0;817,5;0,0
PC008522;Não informado;A;Baixa;31,0;48,9;19,0;15;30;15;19,2;16,22;🟢 OK;0,0;1887,02;0,0
PC007917;Não informado;A;Baixa;17,0;18,2;28,1;15;30;15;12,99;16,22;🟢 OK;0,0;5226,9;0,0
PC008409;Não informado;A;Baixa;20,0;22,3;26,9;15;30;15;13,55;16,22;🟢 OK;0,0;2339,29;0,0
PC007320;Não informado;A;Baixa;26,0;36,8;21,2;15;30;15;17,24;16,22;🟢 OK;0,0;1970,73;0,0
PC007373;Não informado;A;Baixa;35,0;20,4;51,4;15;30;15;7,1;16,22;🟡 Estoque excessivo;0,0;2511,26;0,0
PC008194;Não informado;A;Baixa;19,0;11,1;51,2;15;30;15;7,13;16,22;🟡 Estoque excessivo;0,0;5381,53;0,0
PC001492;Não informado;A;Baixa;74,0;20,9;106,5;15;30;15;3,43;16,22;🟡 Estoque excessivo;0,0;2127,86;0,0
PC007889;Não informado;A;Baixa;16,0;27,9;17,2;15;30;15;21,24;16,22;🟢 OK;0,0;4185,99;0,0
PC006116;Não informado;A;Baixa;85,0;74,0;34,4;15;30;15;10,6;16,22;🟡 Estoque excessivo;0,0;798,36;0,0
PC000697;Não informado;A;Baixa;294,0;89,8;98,2;15;30;15;3,72;16,22;🟡 Estoque excessivo;0,0;677,14;0,0
PC007681;Não informado;A;Baixa;34,0;18,6;54,8;15;30;15;6,66;16,22;🟡 Estoque excessivo;0,0;2998,34;0,0
PC005615;Não informado;A;Baixa;56,0;31,8;52,8;15;30;15;6,91;16,22;🟡 Estoque excessivo;0,0;1658,12;0,0
PC008803;Não informado;A;Baixa;30,0;48,8;18,4;15;30;15;19,79;16,22;🟢 OK;0,0;1152,27;0,0
PC006190;Não informado;A;Baixa;219,0;81,2;80,9;15;30;15;4,51;16,22;🟡 Estoque excessivo;0,0;588,3;0,0
PC007845;Não informado;A;Baixa;69,0;24,5;84,6;15;30;15;4,32;16,22;🟡 Estoque excessivo;0,0;2634,79;0,0
PC000666;Não informado;A;Baixa;32,0;13,6;70,8;15;30;15;5,16;16,22;🟡 Estoque excessivo;0,0;4271,74;0,0
PC006232;Não informado;A;Baixa;24,0;7,8;92,6;15;30;15;3,94;16,22;🟡 Estoque excessivo;0,0;7658,21;0,0
PC005438;Não informado;A;Baixa;39,0;11,8;99,1;15;30;15;3,68;16,22;🟡 Estoque excessivo;0,0;5603,5;0,0
PC007629;Não informado;A;Baixa;14,0;44,0;9,5;15;30;15;38,24;16,22;🚨 RUPTURA IMINENTE;30,0;3627,52;108827,37
PC008849;Não informado;A;Baixa;34,0;28,5;35,8;15;30;15;10,19;16,22;🟡 Estoque excessivo;0,0;1681,32;0,0
PC001030;Não informado;A;Média;314,0;170,3;55,3;15;30;15;6,6;16,22;🟡 Estoque excessivo;0,0;541,6;0,0
PC009362;Não informado;A;Baixa;69,0;46,9;44,1;15;30;15;8,28;16,22;🟡 Estoque excessivo;0,0;1334,11;0,0
PC000339;Não informado;A;Baixa;120,0;78,0;46,2;15;30;15;7,91;16,22;🟡 Estoque excessivo;0,0;812,54;0,0
PC002437;Não informado;A;Baixa;13,0;22,0;17,7;15;30;15;20,59;16,22;🟢 OK;0,0;2266,52;0,0
PC002060;Não informado;A;Baixa;710,0;300,7;70,8;15;30;15;5,15;16,22;🟡 Estoque excessivo;0,0;210,93;0,0
PC007951;Não informado;A;Baixa;140,0;47,0;89,3;15;30;15;4,09;16,22;🟡 Estoque excessivo;0,0;1141,2;0,0
PC001300;Não informado;A;Baixa;46,0;23,2;59,5;15;30;15;6,13;16,22;🟡 Estoque excessivo;0,0;2522,33;0,0
PC001933;Não informado;A;Baixa;6,0;9,8;18,4;15;30;15;19,84;16,22;🟢 OK;0,0;6675,04;0,0
PC000589;Não informado;A;Média;28,0;28,7;29,3;15;30;15;12,45;16,22;🟢 OK;0,0;3362,39;0,0
PC005009;Não informado;A;Baixa;50,0;17,8;84,1;15;30;15;4,34;16,22;🟡 Estoque excessivo;0,0;2699,35;0,0
PC006419;Não informado;A;Baixa;49,0;87,8;16,7;15;30;15;21,79;16,22;🟢 OK;0,0;741,2;0,0
PC002285;Não informado;A;Baixa;31,0;18,6;50,1;15;30;15;7,28;16,22;🟡 Estoque excessivo;0,0;3518,62;0,0
PC005591;Não informado;A;Baixa;121,0;48,1;75,5;15;30;15;4,84;16,22;🟡 Estoque excessivo;0,0;1379,46;0,0
PC003290;Não informado;A;Baixa;19,0;14,4;39,6;15;30;15;9,23;16,22;🟡 Estoque excessivo;0,0;4325,68;0,0
PC007621;Não informado;A;Baixa;46,0;23,7;58,3;15;30;15;6,26;16,22;🟡 Estoque excessivo;0,0;2615,79;0,0
PC008127;Não informado;A;Baixa;33,0;57,0;17,4;15;30;15;21,01;16,22;🟢 OK;0,0;1001,8;0,0
PC002061;Não informado;A;Baixa;19,0;9,2;61,9;15;30;15;5,9;16,22;🟡 Estoque excessivo;0,0;6102,64;0,0
PC005884;Não informado;A;Baixa;51,0;27,1;56,5;15;30;15;6,46;16,22;🟡 Estoque excessivo;0,0;3736,29;0,0
PC008077;Não informado;A;Baixa;13,0;15,4;25,3;15;30;15;14,43;16,22;🟢 OK;0,0;3337,56;0,0
PC003393;Não informado;A;Baixa;26,0;30,7;25,4;15;30;15;14,36;16,22;🟢 OK;0,0;3120,87;0,0
PC001172;Não informado;A;Média;34,0;23,4;43,7;15;30;15;8,36;16,22;🟡 Estoque excessivo;0,0;3446,81;0,0
PC005079;Não informado;A;Baixa;34,0;23,2;43,9;15;30;15;8,31;16,22;🟡 Estoque excessivo;0,0;2406,61;0,0
PC007946;Não informado;A;Baixa;200,0;60,2;99,7;15;30;15;3,66;16,22;🟡 Estoque excessivo;0,0;1159,29;0,0
PC004747;Não informado;A;Média;33,0;104,7;9,5;15;30;15;38,61;16,22;🚨 RUPTURA IMINENTE;72,0;967,46;69395,61
PC006588;Não informado;A;Baixa;6,0;8,1;22,3;15;30;15;16,38;16,22;🟢 OK;0,0;5911,69;0,0
PC003900;Não informado;A;Baixa;31,0;17,6;52,8;15;30;15;6,92;16,22;🟡 Estoque excessivo;0,0;4863,06;0,0
PC002044;Não informado;A;Baixa;27,0;15,1;53,6;15;30;15;6,81;16,22;🟡 Estoque excessivo;0,0;4684,62;0,0
PC006221;Não informado;A;Baixa;12,0;17,0;21,2;15;30;15;17,26;16,22;🟢 OK;0,0;6329,92;0,0
PC007175;Não informado;A;Baixa;32,0;10,3;93,3;15;30;15;3,91;16,22;🟡 Estoque excessivo;0,0;6032,98;0,0
PC007885;Não informado;A;Baixa;8,0;8,4;28,4;15;30;15;12,84;16,22;🟢 OK;0,0;6412,98;0,0
PC004740;Não informado;A;Baixa;46,0;23,0;60,0;15;30;15;6,08;16,22;🟡 Estoque excessivo;0,0;2000,28;0,0
PC007814;Não informado;A;Baixa;48,0;77,5;18,6;15;30;15;19,63;16,22;🟢 OK;0,0;781,34;0,0
PC008135;Não informado;A;Baixa;36,0;107,7;10,0;15;30;15;36,39;16,22;🚨 RUPTURA IMINENTE;72,0;702,78;50366,85
PC002580;Não informado;A;Média;49,0;27,5;53,4;15;30;15;6,84;16,22;🟡 Estoque excessivo;0,0;2865,08;0,0
PC009637;Não informado;A;Baixa;64,0;107,9;17,8;15;30;15;20,52;16,22;🟢 OK;0,0;2556,47;0,0
PC001279;Não informado;A;Média;79,0;86,0;27,5;15;30;15;13,25;16,22;🟢 OK;0,0;995,97;0,0
PC001991;Não informado;A;Baixa;14,0;27,2;15,4;15;30;15;23,68;16,22;🟢 OK;0,0;2014,14;0,0
PC004581;Não informado;A;Baixa;29,0;74,7;11,6;15;30;15;31,34;16,22;🚨 RUPTURA IMINENTE;46,0;1396,42;63826,04
PC003448;Não informado;A;Baixa;548,0;220,0;74,7;15;30;15;4,89;16,22;🟡 Estoque excessivo;0,0;213,34;0,0
PC007815;Não informado;A;Baixa;88,0;30,4;86,8;15;30;15;4,21;16,22;🟡 Estoque excessivo;0,0;2027,66;0,0
PC007128;Não informado;A;Baixa;17,0;10,1;50,5;15;30;15;7,22;16,22;🟡 Estoque excessivo;0,0;4913,74;0,0
PC001598;Não informado;A;Baixa;63,0;39,8;47,5;15;30;15;7,68;16,22;🟡 Estoque excessivo;0,0;2084,07;0,0
PC001174;Não informado;A;Baixa;207,0;71,6;86,7;15;30;15;4,21;16,22;🟡 Estoque excessivo;0,0;886,04;0,0
PC007106;Não informado;A;Baixa;307,0;99,8;92,3;15;30;15;3,96;16,22;🟡 Estoque excessivo;0,0;667,4;0,0
PC008111;Não informado;A;Baixa;10,0;9,4;31,9;15;30;15;11,45;16,22;🟡 Estoque excessivo;0,0;6384,65;0,0
PC009963;Não informado;A;Baixa;95,0;32,7;87,3;15;30;15;4,18;16,22;🟡 Estoque excessivo;0,0;1559,66;0,0
PC001583;Não informado;A;Baixa;14,0;10,2;41,2;15;30;15;8,87;16,22;🟡 Estoque excessivo;0,0;5888,73;0,0
PC007220;Não informado;A;Baixa;25,0;20,6;36,4;15;30;15;10,04;16,22;🟡 Estoque excessivo;0,0;4277,59;0,0
PC002287;Não informado;A;Baixa;239,0;88,0;81,5;15;30;15;4,48;16,22;🟡 Estoque excessivo;0,0;589,9;0,0
PC006539;Não informado;A;Baixa;44,0;96,7;13,7;15;30;15;26,74;16,22;🚨 RUPTURA IMINENTE;53,0;876,79;46200,68
PC003201;Não informado;A;Baixa;68,0;22,3;91,4;15;30;15;4,0;16,22;🟡 Estoque excessivo;0,0;2320,11;0,0
PC006215;Não informado;A;Baixa;54,0;44,5;36,4;15;30;15;10,03;16,22;🟡 Estoque excessivo;0,0;5228,36;0,0
PC001554;Não informado;A;Baixa;86,0;46,0;56,1;15;30;15;6,51;16,22;🟡 Estoque excessivo;0,0;1138,97;0,0
PC005535;Não informado;A;Baixa;75,0;33,1;68,1;15;30;15;5,36;16,22;🟡 Estoque excessivo;0,0;1541,29;0,0
PC005762;Não informado;A;Baixa;17,0;33,0;15,5;15;30;15;23,58;16,22;🟢 OK;0,0;2902,72;0,0
PC002375;Não informado;A;Baixa;18,0;20,2;26,7;15;30;15;13,66;16,22;🟢 OK;0,0;4971,58;0,0
PC004487;Não informado;A;Baixa;93,0;33,0;84,6;15;30;15;4,31;16,22;🟡 Estoque excessivo;0,0;1765,17;0,0
PC006243;Não informado;A;Baixa;91,0;38,5;70,9;15;30;15;5,15;16,22;🟡 Estoque excessivo;0,0;1329,79;0,0
PC003670;Não informado;A;Baixa;70,0;94,1;22,3;15;30;15;16,35;16,22;🟢 OK;0,0;1118,07;0,0
PC008805;Não informado;A;Baixa;47,0;19,2;73,3;15;30;15;4,98;16,22;🟡 Estoque excessivo;0,0;2141,49;0,0
PC008070;Não informado;A;Baixa;129,0;72,9;53,1;15;30;15;6,88;16,22;🟡 Estoque excessivo;0,0;704,31;0,0
PC006936;Não informado;A;Baixa;66,0;26,8;73,9;15;30;15;4,94;16,22;🟡 Estoque excessivo;0,0;1809,46;0,0
PC004216;Não informado;A;Baixa;173,0;59,3;87,6;15;30;15;4,17;16,22;🟡 Estoque excessivo;0,0;732,66;0,0
PC008299;Não informado;A;Média;51,0;88,1;17,4;15;30;15;21,02;16,22;🟢 OK;0,0;968,9;0,0
PC009980;Não informado;A;Média;32,0;19,9;48,2;15;30;15;7,57;16,22;🟡 Estoque excessivo;0,0;4416,49;0,0
PC004379;Não informado;A;Baixa;135,0;55,9;72,4;15;30;15;5,04;16,22;🟡 Estoque excessivo;0,0;968,84;0,0
PC002335;Não informado;A;Baixa;150,0;185,5;24,3;15;30;15;15,04;16,22;🟢 OK;0,0;278,31;0,0
PC008369;Não informado;A;Baixa;616,0;212,6;86,9;15;30;15;4,2;16,22;🟡 Estoque excessivo;0,0;225,65;0,0
PC008877;Não informado;A;Baixa;69,0;22,7;91,3;15;30;15;4,0;16,22;🟡 Estoque excessivo;0,0;2211,79;0,0
PC003287;Não informado;A;Baixa;28,0;20,4;41,1;15;30;15;8,88;16,22;🟡 Estoque excessivo;0,0;2217,55;0,0
PC007444;Não informado;A;Baixa;18,0;15,6;34,6;15;30;15;10,56;16,22;🟡 Estoque excessivo;0,0;3874,27;0,0
PC000047;Não informado;A;Baixa;20,0;15,9;37,8;15;30;15;9,66;16,22;🟡 Estoque excessivo;0,0;2817,85;0,0
PC002221;Não informado;A;Baixa;29,0;9,2;95,0;15;30;15;3,84;16,22;🟡 Estoque excessivo;0,0;6039,14;0,0
PC000692;Não informado;A;Baixa;39,0;31,4;37,2;15;30;15;9,8;16,22;🟡 Estoque excessivo;0,0;2535,46;0,0
PC000948;Não informado;A;Baixa;25,0;19,3;38,9;15;30;15;9,38;16,22;🟡 Estoque excessivo;0,0;3106,04;0,0
PC003032;Não informado;A;Baixa;43,0;17,9;72,1;15;30;15;5,06;16,22;🟡 Estoque excessivo;0,0;4149,12;0,0
PC009303;Não informado;A;Baixa;39,0;20,4;57,4;15;30;15;6,36;16,22;🟡 Estoque excessivo;0,0;2903,58;0,0
PC006196;Não informado;A;Baixa;15,0;11,5;39,0;15;30;15;9,35;16,22;🟡 Estoque excessivo;0,0;5405,4;0,0
PC004276;Não informado;A;Baixa;9,0;23,6;11,5;15;30;15;31,85;16,22;🚨 RUPTURA IMINENTE;15,0;3958,08;57617,83
PC009255;Não informado;A;Baixa;38,0;48,1;23,7;15;30;15;15,39;16,22;🟢 OK;0,0;1149,63;0,0
PC003196;Não informado;A;Baixa;35,0;17,6;59,7;15;30;15;6,12;16,22;🟡 Estoque excessivo;0,0;4241,18;0,0
PC002693;Não informado;A;Baixa;36,0;25,1;43,0;15;30;15;8,48;16,22;🟡 Estoque excessivo;0,0;2107,73;0,0
PC008162;Não informado;A;Baixa;58,0;102,7;16,9;15;30;15;21,55;16,22;🟢 OK;0,0;470,24;0,0
PC001392;Não informado;A;Baixa;164,0;59,1;83,3;15;30;15;4,38;16,22;🟡 Estoque excessivo;0,0;770,69;0,0
PC006042;Não informado;A;Baixa;44,0;38,9;34,0;15;30;15;10,75;16,22;🟡 Estoque excessivo;0,0;2938,62;0,0
PC001496;Não informado;A;Baixa;23,0;7,9;87,7;15;30;15;4,16;16,22;🟡 Estoque excessivo;0,0;8308,55;0,0
PC000347;Não informado;A;Baixa;171,0;92,3;55,6;15;30;15;6,57;16,22;🟡 Estoque excessivo;0,0;568,51;0,0
PC008537;Não informado;A;Baixa;14,0;12,2;34,4;15;30;15;10,6;16,22;🟡 Estoque excessivo;0,0;3773,62;0,0
PC008244;Não informado;A;Baixa;28,0;28,8;29,1;15;30;15;12,53;16,22;🟢 OK;0,0;3077,22;0,0
PC009990;Não informado;A;Baixa;107,0;63,8;50,3;15;30;15;7,25;16,22;🟡 Estoque excessivo;0,0;736,55;0,0
PC008192;Não informado;A;Baixa;169,0;53,4;95,0;15;30;15;3,84;16,22;🟡 Estoque excessivo;0,0;1117,81;0,0
PC000559;Não informado;A;Baixa;26,0;9,9;78,5;15;30;15;4,65;16,22;🟡 Estoque excessivo;0,0;4682,99;0,0
PC002129;Não informado;A;Baixa;107,0;58,8;54,5;15;30;15;6,69;16,22;🟡 Estoque excessivo;0,0;1754,76;0,0
PC002185;Não informado;A;Baixa;372,0;129,0;86,5;15;30;15;4,22;16,22;🟡 Estoque excessivo;0,0;505,13;0,0
PC002219;Não informado;A;Baixa;113,0;39,7;85,4;15;30;15;4,28;16,22;🟡 Estoque excessivo;0,0;1439,15;0,0
PC008473;Não informado;A;Baixa;36,0;11,0;98,4;15;30;15;3,71;16,22;🟡 Estoque excessivo;0,0;3797,56;0,0
PC008248;Não informado;A;Baixa;212,0;110,1;57,8;15;30;15;6,32;16,22;🟡 Estoque excessivo;0,0;441,62;0,0
PC003546;Não informado;A;Baixa;22,0;46,4;14,2;15;30;15;25,66;16,22;🚨 RUPTURA IMINENTE;24,0;3893,64;95011,58
PC009852;Não informado;A;Média;84,0;80,3;31,4;15;30;15;11,63;16,22;🟡 Estoque excessivo;0,0;860,42;0,0
PC005637;Não informado;A;Baixa;108,0;48,0;67,6;15;30;15;5,4;16,22;🟡 Estoque excessivo;0,0;1195,45;0,0
PC002705;Não informado;A;Baixa;7,0;10,3;20,3;15;30;15;17,95;16,22;🟢 OK;0,0;5653,7;0,0
PC007533;Não informado;A;Baixa;82,0;69,5;35,4;15;30;15;10,3;16,22;🟡 Estoque excessivo;0,0;2515,25;0,0
PC003365;Não informado;A;Baixa;68,0;60,5;33,7;15;30;15;10,83;16,22;🟡 Estoque excessivo;0,0;2954,23;0,0
PC009582;Não informado;A;Baixa;171,0;54,1;94,8;15;30;15;3,85;16,22;🟡 Estoque excessivo;0,0;1022,14;0,0
PC005010;Não informado;A;Baixa;36,0;41,3;26,2;15;30;15;13,96;16,22;🟢 OK;0,0;1334,56;0,0
PC001724;Não informado;A;Média;14,0;11,5;36,4;15;30;15;10,02;16,22;🟡 Estoque excessivo;0,0;8540,95;0,0
PC009311;Não informado;A;Baixa;38,0;45,6;25,0;15;30;15;14,59;16,22;🟢 OK;0,0;1038,77;0,0
PC007395;Não informado;A;Baixa;112,0;59,2;56,7;15;30;15;6,43;16,22;🟡 Estoque excessivo;0,0;922,63;0,0
PC005612;Não informado;A;Baixa;93,0;141,5;19,7;15;30;15;18,51;16,22;🟢 OK;0,0;576,41;0,0
PC003728;Não informado;A;Baixa;105,0;59,0;53,4;15;30;15;6,84;16,22;🟡 Estoque excessivo;0,0;1153,68;0,0
PC003828;Não informado;A;Baixa;26,0;10,2;76,7;15;30;15;4,76;16,22;🟡 Estoque excessivo;0,0;4125,34;0,0
PC000251;Não informado;A;Baixa;53,0;56,2;28,3;15;30;15;12,9;16,22;🟢 OK;0,0;1872,21;0,0
PC001314;Não informado;A;Baixa;148,0;116,4;38,2;15;30;15;9,56;16,22;🟡 Estoque excessivo;0,0;675,28;0,0
PC005081;Não informado;A;Baixa;22,0;13,5;48,8;15;30;15;7,48;16,22;🟡 Estoque excessivo;0,0;4331,83;0,0
PC003935;Não informado;A;Baixa;107,0;45,9;69,9;15;30;15;5,22;16,22;🟡 Estoque excessivo;0,0;1184,99;0,0
PC007245;Não informado;A;Baixa;68,0;40,8;50,0;15;30;15;7,3;16,22;🟡 Estoque excessivo;0,0;958,87;0,0
PC006836;Não informado;A;Baixa;32,0;18,2;52,7;15;30;15;6,92;16,22;🟡 Estoque excessivo;0,0;4728,27;0,0
PC005054;Não informado;A;Baixa;32,0;10,2;94,6;15;30;15;3,86;16,22;🟡 Estoque excessivo;0,0;5287,42;0,0
PC003865;Não informado;A;Baixa;12,0;9,2;39,1;15;30;15;9,32;16,22;🟡 Estoque excessivo;0,0;5931,95;0,0
PC008813;Não informado;A;Baixa;37,0;17,4;64,0;15;30;15;5,71;16,22;🟡 Estoque excessivo;0,0;2479,49;0,0
PC001563;Não informado;A;Baixa;102,0;37,0;82,8;15;30;15;4,41;16,22;🟡 Estoque excessivo;0,0;1255,6;0,0
PC002498;Não informado;A;Baixa;20,0;18,8;31,9;15;30;15;11,45;16,22;🟡 Estoque excessivo;0,0;2543,27;0,0
PC003380;Não informado;A;Baixa;14,0;6,2;67,2;15;30;15;5,43;16,22;🟡 Estoque excessivo;0,0;6315,1;0,0
PC005300;Não informado;A;Baixa;16,0;8,2;58,9;15;30;15;6,2;16,22;🟡 Estoque excessivo;0,0;5445,44;0,0
PC006145;Não informado;A;Baixa;37,0;12,1;92,1;15;30;15;3,96;16,22;🟡 Estoque excessivo;0,0;3318,5;0,0
PC003649;Não informado;A;Baixa;41,0;12,8;95,8;15;30;15;3,81;16,22;🟡 Estoque excessivo;0,0;4531,53;0,0
PC000820;Não informado;A;Baixa;105,0;54,8;57,5;15;30;15;6,35;16,22;🟡 Estoque excessivo;0,0;1065,87;0,0
PC002457;Não informado;A;Baixa;22,0;15,3;43,3;15;30;15;8,43;16,22;🟡 Estoque excessivo;0,0;2785,53;0,0
PC002514;Não informado;A;Baixa;107,0;96,1;33,4;15;30;15;10,92;16,22;🟡 Estoque excessivo;0,0;739,47;0,0
