Produto;DataEvento;MesHorizonte;QtdComprar;ValorCompra;Urgencia;Classe;Fornecedor;CicloDias;FrequenciaAno
PC000118;02/01/2027;6;21,0;8243,06;🟡 Planejado;C;Fornecedor Gamma;30,0;12,1
PC000118;27/01/2027;6;21,0;8228,7;🟡 Planejado;C;Fornecedor Gamma;30,0;12,1
PC000168;29/08/2026;1;21,0;4798,1;🔴 Prioritário (até 30 dias);C;Fornecedor Delta;30,0;12,0
PC000168;24/09/2026;2;21,0;4895,32;🟡 Planejado;C;Fornecedor Delta;31,0;12,0
PC000168;19/10/2026;3;21,0;4775,88;🟡 Planejado;C;Fornecedor Delta;30,0;12,0
PC000168;14/11/2026;4;21,0;4946,51;🟡 Planejado;C;Fornecedor Delta;31,0;12,0
PC000168;09/12/2026;5;20,0;4761,55;🟡 Planejado;C;Fornecedor Delta;30,0;12,0
PC000168;04/01/2027;6;21,0;4950,47;🟡 Planejado;C;Fornecedor Delta;30,0;12,0
PC000168;30/01/2027;6;21,0;4950,73;🟡 Planejado;C;Fornecedor Delta;30,0;12,0
PC000978;04/08/2026;1;34,0;6731,55;🚨 Urgente (até 7 dias);C;Fornecedor Gamma;25,0;14,3
PC000978;29/08/2026;1;25,0;4860,56;🔴 Prioritário (até 30 dias);C;Fornecedor Gamma;25,0;14,3
PC000978;09/09/2026;2;35,0;6972,71;🟡 Planejado;C;Fornecedor Gamma;18,0;20,1
PC000978;07/10/2026;3;32,0;6377,26;🟡 Planejado;C;Fornecedor Gamma;20,0;18,6
PC000978;02/11/2026;4;35,0;6887,44;🟡 Planejado;C;Fornecedor Gamma;19,0;19,0
PC000978;28/11/2026;4;34,0;6701,65;🟡 Planejado;C;Fornecedor Gamma;19,0;19,0
PC000978;12/12/2026;5;43,0;8459,09;🟡 Planejado;C;Fornecedor Gamma;15,0;24,4
PC000978;10/01/2027;6;39,0;7724,34;🟡 Planejado;C;Fornecedor Gamma;16,0;22,3
PC000069;04/08/2026;1;48,0;7928,92;🚨 Urgente (até 7 dias);C;Fornecedor Delta;18,0;19,8
PC000069;29/08/2026;1;34,0;5598,95;🔴 Prioritário (até 30 dias);C;Fornecedor Delta;18,0;19,8
PC000069;24/09/2026;2;35,0;5775,42;🟡 Planejado;C;Fornecedor Delta;18,0;19,8
PC000069;18/10/2026;3;36,0;5910,47;🟡 Planejado;C;Fornecedor Delta;18,0;20,5
PC000069;11/11/2026;4;36,0;5948,08;🟡 Planejado;C;Fornecedor Delta;17,0;21,0
PC000069;05/12/2026;5;38,0;6317,56;🟡 Planejado;C;Fornecedor Delta;17,0;22,0
PC000069;30/12/2026;5;38,0;6195,83;🟡 Planejado;C;Fornecedor Delta;17,0;22,0
PC000069;25/01/2027;6;38,0;6232,03;🟡 Planejado;C;Fornecedor Delta;17,0;21,7
PC000761;25/08/2026;1;16,0;3263,8;🔴 Prioritário (até 30 dias);C;Fornecedor Gamma;41,0;8,8
PC000761;20/09/2026;2;15,0;3217,74;🟡 Planejado;C;Fornecedor Gamma;42,0;8,8
PC000761;11/10/2026;3;17,0;3643,83;🟡 Planejado;C;Fornecedor Gamma;37,0;9,9
PC000761;02/11/2026;4;25,0;5133,81;🟡 Planejado;C;Fornecedor Gamma;29,0;12,4
PC000761;28/11/2026;4;22,0;4613,36;🟡 Planejado;C;Fornecedor Gamma;29,0;12,4
PC000761;24/12/2026;5;21,0;4461,14;🟡 Planejado;C;Fornecedor Gamma;30,0;12,3
PC000761;15/01/2027;6;23,0;4762,09;🟡 Planejado;C;Fornecedor Gamma;28,0;13,2
PC000235;02/12/2026;5;20,0;6052,22;🟡 Planejado;C;Fornecedor Beta;32,0;11,4
PC000235;28/12/2026;5;20,0;6025,44;🟡 Planejado;C;Fornecedor Beta;32,0;11,4
PC000235;27/01/2027;6;18,0;5377,07;🟡 Planejado;C;Fornecedor Beta;35,0;10,5
PC000372;04/08/2026;1;71,0;6265,05;🚨 Urgente (até 7 dias);C;Fornecedor Delta;18,0;20,6
PC000372;30/08/2026;1;37,0;3235,59;🔴 Prioritário (até 30 dias);C;Fornecedor Delta;18,0;20,6
PC000372;15/09/2026;2;43,0;3763,23;🟡 Planejado;C;Fornecedor Delta;15,0;25,0
PC000372;10/10/2026;3;43,0;3824,82;🟡 Planejado;C;Fornecedor Delta;15,0;25,1
PC000372;02/11/2026;4;52,0;4587,64;🟡 Planejado;C;Fornecedor Delta;13,0;28,4
PC000372;28/11/2026;4;51,0;4451,06;🟡 Planejado;C;Fornecedor Delta;13,0;28,4
PC000372;25/12/2026;5;49,0;4319,68;🟡 Planejado;C;Fornecedor Delta;13,0;27,8
PC000372;15/01/2027;6;54,0;4710,91;🟡 Planejado;C;Fornecedor Delta;12,0;30,6
PC000699;04/08/2026;1;19,0;8041,04;🚨 Urgente (até 7 dias);C;Fornecedor Beta;35,0;10,3
PC000699;30/08/2026;1;18,0;7961,92;🔴 Prioritário (até 30 dias);C;Fornecedor Beta;35,0;10,3
PC000699;24/09/2026;2;18,0;7801,94;🟡 Planejado;C;Fornecedor Beta;35,0;10,4
PC000699;20/10/2026;3;18,0;7970,62;🟡 Planejado;C;Fornecedor Beta;35,0;10,4
PC000699;14/11/2026;4;18,0;7700,36;🟡 Planejado;C;Fornecedor Beta;35,0;10,4
PC000699;10/12/2026;5;18,0;7997,99;🟡 Planejado;C;Fornecedor Beta;35,0;10,4
PC000699;04/01/2027;6;18,0;7692,96;🟡 Planejado;C;Fornecedor Beta;35,0;10,4
PC000699;29/01/2027;6;18,0;7692,48;🟡 Planejado;C;Fornecedor Beta;35,0;10,4
PC000813;04/08/2026;1;38,0;4773,55;🚨 Urgente (até 7 dias);C;Fornecedor Beta;25,0;14,4
PC000813;30/08/2026;1;26,0;3204,08;🔴 Prioritário (até 30 dias);C;Fornecedor Beta;25,0;14,4
PC000813;21/09/2026;2;26,0;3312,94;🟡 Planejado;C;Fornecedor Beta;24,0;15,3
PC000813;09/10/2026;3;32,0;3975,33;🟡 Planejado;C;Fornecedor Beta;20,0;18,4
PC000813;05/11/2026;4;30,0;3704,35;🟡 Planejado;C;Fornecedor Beta;21,0;17,3
PC000813;01/12/2026;4;31,0;3851,27;🟡 Planejado;C;Fornecedor Beta;21,0;17,3
PC000813;10/12/2026;5;43,0;5323,49;🟡 Planejado;C;Fornecedor Beta;15,0;24,6
PC000813;06/01/2027;6;42,0;5299,64;🟡 Planejado;C;Fornecedor Beta;15,0;23,8
PC000238;04/08/2026;1;58,0;12667,11;🚨 Urgente (até 7 dias);C;Fornecedor Gamma;21,0;17,0
PC000238;30/08/2026;1;30,0;6586,93;🔴 Prioritário (até 30 dias);C;Fornecedor Gamma;21,0;17,0
PC000238;23/09/2026;2;31,0;6757,59;🟡 Planejado;C;Fornecedor Gamma;21,0;17,6
PC000238;16/10/2026;3;32,0;6879,96;🟡 Planejado;C;Fornecedor Gamma;20,0;18,5
PC000238;09/11/2026;4;33,0;7112,54;🟡 Planejado;C;Fornecedor Gamma;19,0;19,0
PC000238;04/12/2026;5;34,0;7398,65;🟡 Planejado;C;Fornecedor Gamma;19,0;19,4
PC000238;30/12/2026;5;35,0;7500,94;🟡 Planejado;C;Fornecedor Gamma;19,0;19,4
PC000238;18/01/2027;6;38,0;8220,26;🟡 Planejado;C;Fornecedor Gamma;17,0;21,9
PC000498;10/08/2026;1;17,0;3596,03;🚨 Urgente (até 7 dias);D;Fornecedor Delta;74,0;4,9
PC000498;07/09/2026;2;19,0;4102,43;🟡 Planejado;D;Fornecedor Delta;64,0;5,7
PC000498;13/10/2026;3;19,0;4037,59;🟡 Planejado;D;Fornecedor Delta;65,0;5,6
PC000498;06/11/2026;4;25,0;5248,15;🟡 Planejado;D;Fornecedor Delta;51,0;7,2
PC000498;03/12/2026;5;29,0;6147,88;🟡 Planejado;D;Fornecedor Delta;43,0;8,6
PC000498;02/01/2027;6;34,0;7183,46;🟡 Planejado;D;Fornecedor Delta;37,0;9,8
PC000336;04/08/2026;1;41,0;12181,14;🚨 Urgente (até 7 dias);D;Fornecedor Alfa;53,0;6,9
PC000336;08/09/2026;2;24,0;7075,35;🟡 Planejado;D;Fornecedor Alfa;52,0;7,0
PC000336;14/10/2026;3;24,0;7014,5;🟡 Planejado;D;Fornecedor Alfa;53,0;6,9
PC000336;18/11/2026;4;24,0;6950,24;🟡 Planejado;D;Fornecedor Alfa;52,0;7,0
PC000336;24/12/2026;5;24,0;7079,33;🟡 Planejado;D;Fornecedor Alfa;52,0;7,0
PC000336;28/01/2027;6;23,0;6916,72;🟡 Planejado;D;Fornecedor Alfa;52,0;7,0
PC000984;12/08/2026;1;27,0;5961,13;🔴 Prioritário (até 30 dias);D;Fornecedor Beta;46,0;7,9
PC000984;01/10/2026;2;22,0;4778,97;🟡 Planejado;D;Fornecedor Beta;58,0;6,3
PC000984;23/10/2026;3;26,0;5694,03;🟡 Planejado;D;Fornecedor Beta;48,0;7,6
PC000984;23/11/2026;4;27,0;6055,29;🟡 Planejado;D;Fornecedor Beta;45,0;8,1
PC000984;19/12/2026;5;33,0;7209,21;🟡 Planejado;D;Fornecedor Beta;38,0;9,5
PC000984;19/01/2027;6;35,0;7756,76;🟡 Planejado;D;Fornecedor Beta;36,0;10,3
PC000853;04/08/2026;1;33,0;12664,43;🚨 Urgente (até 7 dias);D;Fornecedor Alfa;38,0;9,7
PC000853;09/09/2026;2;33,0;12972,89;🟡 Planejado;D;Fornecedor Alfa;38,0;9,7
PC000853;14/10/2026;3;32,0;12628,28;🟡 Planejado;D;Fornecedor Alfa;38,0;9,7
PC000853;19/11/2026;4;33,0;12986,76;🟡 Planejado;D;Fornecedor Alfa;38,0;9,7
PC000853;24/12/2026;5;32,0;12626,32;🟡 Planejado;D;Fornecedor Alfa;38,0;9,7
PC000853;29/01/2027;6;33,0;12987,03;🟡 Planejado;D;Fornecedor Alfa;38,0;9,7
PC000129;28/10/2026;3;35,0;6082,59;🟡 Planejado;D;Fornecedor Delta;36,0;10,2
PC000129;03/12/2026;5;35,0;6099,91;🟡 Planejado;D;Fornecedor Delta;36,0;10,2
PC000129;08/01/2027;6;35,0;6100,99;🟡 Planejado;D;Fornecedor Delta;36,0;10,2
PC000038;12/09/2026;2;20,0;6475,78;🟡 Planejado;D;Fornecedor Delta;63,0;5,8
PC000038;08/10/2026;3;24,0;7960,34;🟡 Planejado;D;Fornecedor Delta;52,0;7,1
PC000038;04/11/2026;4;29,0;9426,02;🟡 Planejado;D;Fornecedor Delta;43,0;8,5
PC000038;13/12/2026;5;27,0;8870,26;🟡 Planejado;D;Fornecedor Delta;46,0;7,9
PC000038;11/01/2027;6;31,0;10109,14;🟡 Planejado;D;Fornecedor Delta;41,0;9,0
PC000731;04/08/2026;1;140,0;20076,06;🚨 Urgente (até 7 dias);D;Fornecedor Beta;16,0;22,4
PC000731;08/09/2026;2;76,0;10963,13;🟡 Planejado;D;Fornecedor Beta;16,0;22,6
PC000731;13/10/2026;3;77,0;11019,17;🟡 Planejado;D;Fornecedor Beta;16,0;22,7
PC000731;17/11/2026;4;77,0;11062,04;🟡 Planejado;D;Fornecedor Beta;16,0;22,8
PC000731;22/12/2026;5;77,0;11094,76;🟡 Planejado;D;Fornecedor Beta;16,0;22,9
PC000731;26/01/2027;6;78,0;11119,68;🟡 Planejado;D;Fornecedor Beta;16,0;23,0
PC000776;04/08/2026;1;46,0;6745,22;🚨 Urgente (até 7 dias);D;Fornecedor Beta;51,0;7,1
PC000776;06/09/2026;2;26,0;3807,48;🟡 Planejado;D;Fornecedor Beta;48,0;7,5
PC000776;03/10/2026;3;32,0;4664,92;🟡 Planejado;D;Fornecedor Beta;40,0;9,2
PC000776;02/11/2026;4;35,0;5182,23;🟡 Planejado;D;Fornecedor Beta;35,0;10,4
PC000776;02/12/2026;5;43,0;6282,66;🟡 Planejado;D;Fornecedor Beta;30,0;12,1
PC000776;10/01/2027;6;39,0;5718,37;🟡 Planejado;D;Fornecedor Beta;32,0;11,3
PC000705;04/08/2026;1;32,0;6476,73;🚨 Urgente (até 7 dias);D;Fornecedor Alfa;47,0;7,7
PC000705;10/09/2026;2;26,0;5169,84;🟡 Planejado;D;Fornecedor Alfa;49,0;7,5
PC000705;15/10/2026;3;26,0;5160,25;🟡 Planejado;D;Fornecedor Alfa;49,0;7,5
PC000705;20/11/2026;4;26,0;5230,46;🟡 Planejado;D;Fornecedor Alfa;49,0;7,5
PC000705;25/12/2026;5;25,0;5104,44;🟡 Planejado;D;Fornecedor Alfa;49,0;7,5
PC000705;30/01/2027;6;26,0;5245,03;🟡 Planejado;D;Fornecedor Alfa;49,0;7,5
PC000621;06/08/2026;1;14,0;3088,45;🚨 Urgente (até 7 dias);D;Fornecedor Gamma;87,0;4,2
PC000621;03/09/2026;2;29,0;6231,46;🟡 Planejado;D;Fornecedor Gamma;55,0;6,7
PC000621;15/10/2026;3;20,0;4329,2;🟡 Planejado;D;Fornecedor Gamma;62,0;5,9
PC000621;05/11/2026;4;26,0;5588,43;🟡 Planejado;D;Fornecedor Gamma;47,0;7,8
PC000621;07/12/2026;5;28,0;6000,73;🟡 Planejado;D;Fornecedor Gamma;44,0;8,3
PC000621;05/01/2027;6;33,0;7044,39;🟡 Planejado;D;Fornecedor Gamma;38,0;9,6
PC000603;04/08/2026;1;59,0;6361,44;🚨 Urgente (até 7 dias);D;Fornecedor Alfa;35,0;10,5
PC000603;08/09/2026;2;36,0;3929,28;🟡 Planejado;D;Fornecedor Alfa;34,0;10,7
PC000603;11/10/2026;3;39,0;4187,18;🟡 Planejado;D;Fornecedor Alfa;32,0;11,3
PC000603;12/11/2026;4;42,0;4533,66;🟡 Planejado;D;Fornecedor Alfa;30,0;12,2
PC000603;18/12/2026;5;40,0;4372,19;🟡 Planejado;D;Fornecedor Alfa;30,0;12,0
PC000603;19/01/2027;6;44,0;4759,14;🟡 Planejado;D;Fornecedor Alfa;29,0;12,8
PC000669;04/08/2026;1;53,0;3134,66;🚨 Urgente (até 7 dias);D;Fornecedor Beta;27,0;13,5
PC000669;09/09/2026;2;46,0;2735,43;🟡 Planejado;D;Fornecedor Beta;27,0;13,5
PC000669;03/10/2026;3;61,0;3649,46;🟡 Planejado;D;Fornecedor Beta;21,0;17,6
PC000669;12/11/2026;4;55,0;3283,3;🟡 Planejado;D;Fornecedor Beta;23,0;16,1
PC000669;04/12/2026;5;72,0;4249,53;🟡 Planejado;D;Fornecedor Beta;17,0;21,1
PC000669;08/01/2027;6;72,0;4299,48;🟡 Planejado;D;Fornecedor Beta;17,0;21,3
PC000333;04/08/2026;1;35,0;3833,31;🚨 Urgente (até 7 dias);D;Fornecedor Gamma;37,0;9,8
PC000333;05/09/2026;2;36,0;3972,78;🟡 Planejado;D;Fornecedor Gamma;34,0;10,6
PC000333;08/10/2026;3;38,0;4122,87;🟡 Planejado;D;Fornecedor Gamma;33,0;11,2
PC000333;11/11/2026;4;39,0;4266,54;🟡 Planejado;D;Fornecedor Gamma;32,0;11,5
PC000333;16/12/2026;5;40,0;4403,87;🟡 Planejado;D;Fornecedor Gamma;31,0;11,7
PC000333;20/01/2027;6;40,0;4412,54;🟡 Planejado;D;Fornecedor Gamma;31,0;11,8
PC000300;12/10/2026;3;15,0;4844,48;🟡 Planejado;D;Fornecedor Delta;83,0;4,4
PC000300;10/11/2026;4;17,0;5361,91;🟡 Planejado;D;Fornecedor Delta;74,0;5,0
PC000300;10/12/2026;5;19,0;6034,69;🟡 Planejado;D;Fornecedor Delta;66,0;5,5
PC000300;12/01/2027;6;20,0;6456,06;🟡 Planejado;D;Fornecedor Delta;62,0;5,8
PC000011;04/08/2026;1;48,0;5086,79;🚨 Urgente (até 7 dias);D;Fornecedor Beta;41,0;8,9
PC000011;03/09/2026;2;39,0;4147,6;🟡 Planejado;D;Fornecedor Beta;34,0;10,8
PC000011;04/10/2026;3;41,0;4363,97;🟡 Planejado;D;Fornecedor Beta;30,0;12,0
PC000011;07/11/2026;4;43,0;4501,64;🟡 Planejado;D;Fornecedor Beta;29,0;12,5
PC000011;08/12/2026;5;46,0;4853,06;🟡 Planejado;D;Fornecedor Beta;27,0;13,6
PC000011;08/01/2027;6;51,0;5368,97;🟡 Planejado;D;Fornecedor Beta;25,0;14,9
PC000588;23/10/2026;3;18,0;3383,9;🟡 Planejado;D;Fornecedor Alfa;68,0;5,4
PC000588;17/11/2026;4;22,0;4032,23;🟡 Planejado;D;Fornecedor Alfa;57,0;6,4
PC000588;17/12/2026;5;24,0;4421,57;🟡 Planejado;D;Fornecedor Alfa;52,0;7,0
PC000588;22/01/2027;6;24,0;4457,9;🟡 Planejado;D;Fornecedor Alfa;52,0;7,0
PC000043;07/08/2026;1;27,0;3998,5;🚨 Urgente (até 7 dias);D;Fornecedor Gamma;46,0;7,9
PC000043;13/09/2026;2;26,0;3919,47;🟡 Planejado;D;Fornecedor Gamma;47,0;7,7
PC000043;15/10/2026;3;28,0;4197,75;🟡 Planejado;D;Fornecedor Gamma;44,0;8,2
PC000043;17/11/2026;4;29,0;4308,73;🟡 Planejado;D;Fornecedor Gamma;43,0;8,6
PC000043;10/12/2026;5;38,0;5594,8;🟡 Planejado;D;Fornecedor Gamma;34,0;10,9
PC000043;09/01/2027;6;42,0;6276,76;🟡 Planejado;D;Fornecedor Gamma;30,0;12,2
PC000058;09/08/2026;1;20,0;3791,19;🚨 Urgente (até 7 dias);D;Fornecedor Alfa;61,0;6,0
PC000058;18/09/2026;2;19,0;3539,57;🟡 Planejado;D;Fornecedor Alfa;66,0;5,5
PC000058;10/10/2026;3;24,0;4481,86;🟡 Planejado;D;Fornecedor Alfa;51,0;7,1
PC000058;04/11/2026;4;29,0;5453,45;🟡 Planejado;D;Fornecedor Alfa;42,0;8,8
PC000058;08/12/2026;5;30,0;5612,41;🟡 Planejado;D;Fornecedor Alfa;41,0;9,0
PC000058;13/01/2027;6;31,0;5681,06;🟡 Planejado;D;Fornecedor Alfa;41,0;8,9
PC000529;21/08/2026;1;20,0;7428,62;🔴 Prioritário (até 30 dias);D;Fornecedor Delta;61,0;6,0
PC000529;25/09/2026;2;21,0;7555,82;🟡 Planejado;D;Fornecedor Delta;60,0;6,1
PC000529;30/10/2026;3;21,0;7657,6;🟡 Planejado;D;Fornecedor Delta;59,0;6,1
PC000529;03/12/2026;5;21,0;7737,98;🟡 Planejado;D;Fornecedor Delta;58,0;6,3
PC000529;07/01/2027;6;22,0;7868,57;🟡 Planejado;D;Fornecedor Delta;57,0;6,4
PC000461;04/08/2026;1;67,0;12264,96;🚨 Urgente (até 7 dias);D;Fornecedor Beta;32,0;11,6
PC000461;10/09/2026;2;37,0;6797,09;🟡 Planejado;D;Fornecedor Beta;33,0;11,1
PC000461;16/10/2026;3;37,0;6782,14;🟡 Planejado;D;Fornecedor Beta;33,0;11,0
PC000461;15/11/2026;4;41,0;7524,59;🟡 Planejado;D;Fornecedor Beta;30,0;12,1
PC000461;16/12/2026;5;45,0;8228,59;🟡 Planejado;D;Fornecedor Beta;28,0;13,2
PC000461;22/01/2027;6;43,0;7857,63;🟡 Planejado;D;Fornecedor Beta;29,0;12,8
PC000431;04/08/2026;1;24,0;4915,74;🚨 Urgente (até 7 dias);D;Fornecedor Gamma;67,0;5,4
PC000431;09/09/2026;2;19,0;3912,51;🟡 Planejado;D;Fornecedor Gamma;67,0;5,4
PC000431;15/10/2026;3;19,0;3912,51;🟡 Planejado;D;Fornecedor Gamma;67,0;5,4
PC000431;20/11/2026;4;19,0;3912,51;🟡 Planejado;D;Fornecedor Gamma;67,0;5,4
PC000431;26/12/2026;5;19,0;3912,51;🟡 Planejado;D;Fornecedor Gamma;67,0;5,4
PC000939;04/08/2026;1;59,0;13404,48;🚨 Urgente (até 7 dias);D;Fornecedor Delta;39,0;9,4
PC000939;11/09/2026;2;30,0;6860,39;🟡 Planejado;D;Fornecedor Delta;41,0;8,9
PC000939;13/10/2026;3;33,0;7455,76;🟡 Planejado;D;Fornecedor Delta;38,0;9,5
PC000939;15/11/2026;4;35,0;7921,87;🟡 Planejado;D;Fornecedor Delta;36,0;10,1
PC000939;15/12/2026;5;39,0;8810,01;🟡 Planejado;D;Fornecedor Delta;33,0;11,2
PC000939;24/01/2027;6;36,0;8221,28;🟡 Planejado;D;Fornecedor Delta;35,0;10,5
PC000614;04/08/2026;1;24,0;3565,42;🚨 Urgente (até 7 dias);D;Fornecedor Alfa;57,0;6,4
PC000614;14/09/2026;2;20,0;2953,77;🟡 Planejado;D;Fornecedor Alfa;64,0;5,7
PC000614;09/10/2026;3;23,0;3523,71;🟡 Planejado;D;Fornecedor Alfa;53,0;6,9
PC000614;11/11/2026;4;25,0;3731,78;🟡 Planejado;D;Fornecedor Alfa;50,0;7,3
PC000614;03/12/2026;5;33,0;5037,75;🟡 Planejado;D;Fornecedor Alfa;38,0;9,7
PC000614;06/01/2027;6;33,0;5034,34;🟡 Planejado;D;Fornecedor Alfa;37,0;9,9
PC000937;11/10/2026;3;24,0;3101,64;🟡 Planejado;D;Fornecedor Alfa;51,0;7,2
PC000937;13/11/2026;4;25,0;3230,28;🟡 Planejado;D;Fornecedor Alfa;49,0;7,5
PC000937;06/12/2026;5;33,0;4164,28;🟡 Planejado;D;Fornecedor Alfa;38,0;9,6
PC000937;18/01/2027;6;29,0;3660,2;🟡 Planejado;D;Fornecedor Alfa;43,0;8,4
PC000182;29/08/2026;1;21,0;3343,78;🔴 Prioritário (até 30 dias);D;Fornecedor Alfa;59,0;6,2
PC000182;08/10/2026;3;19,0;3043,27;🟡 Planejado;D;Fornecedor Alfa;64,0;5,7
PC000182;02/11/2026;4;25,0;4023,35;🟡 Planejado;D;Fornecedor Alfa;50,0;7,3
PC000182;13/12/2026;5;22,0;3458,74;🟡 Planejado;D;Fornecedor Alfa;57,0;6,5
PC000182;06/01/2027;6;27,0;4309,53;🟡 Planejado;D;Fornecedor Alfa;45,0;8,0
PC000765;04/08/2026;1;44,0;3266,98;🚨 Urgente (até 7 dias);D;Fornecedor Gamma;30,0;12,3
PC000765;16/09/2026;2;36,0;2674,27;🟡 Planejado;D;Fornecedor Gamma;34,0;10,6
PC000765;08/10/2026;3;48,0;3538,96;🟡 Planejado;D;Fornecedor Gamma;26,0;13,8
PC000765;08/11/2026;4;51,0;3826,4;🟡 Planejado;D;Fornecedor Gamma;24,0;15,2
PC000765;07/12/2026;5;60,0;4463,59;🟡 Planejado;D;Fornecedor Gamma;21,0;17,5
PC000765;11/01/2027;6;59,0;4381,82;🟡 Planejado;D;Fornecedor Gamma;21,0;17,5
PC000601;17/08/2026;1;40,0;3736,91;🔴 Prioritário (até 30 dias);D;Fornecedor Alfa;31,0;11,7
PC000601;03/10/2026;3;54,0;5051,42;🟡 Planejado;D;Fornecedor Alfa;28,0;13,1
PC000601;09/11/2026;4;44,0;4068,94;🟡 Planejado;D;Fornecedor Alfa;29,0;12,7
PC000601;07/12/2026;5;50,0;4595,37;🟡 Planejado;D;Fornecedor Alfa;25,0;14,7
PC000601;06/01/2027;6;57,0;5295,23;🟡 Planejado;D;Fornecedor Alfa;22,0;16,6
PC000110;04/08/2026;1;44,0;3380,19;🚨 Urgente (até 7 dias);D;Fornecedor Alfa;28,0;13,0
PC000110;14/09/2026;2;40,0;3057,5;🟡 Planejado;D;Fornecedor Alfa;31,0;11,7
PC000110;13/10/2026;3;46,0;3480,59;🟡 Planejado;D;Fornecedor Alfa;27,0;13,3
PC000110;10/11/2026;4;53,0;3999,99;🟡 Planejado;D;Fornecedor Alfa;24,0;15,4
PC000110;06/12/2026;5;64,0;4889,37;🟡 Planejado;D;Fornecedor Alfa;19,0;18,8
PC000110;14/01/2027;6;60,0;4568,65;🟡 Planejado;D;Fornecedor Alfa;21,0;17,6
PC000375;02/09/2026;1;27,0;3212,54;🔴 Prioritário (até 30 dias);D;Fornecedor Gamma;46,0;8,0
PC000375;07/10/2026;3;29,0;3366,73;🟡 Planejado;D;Fornecedor Gamma;44,0;8,4
PC000375;13/11/2026;4;28,0;3271,12;🟡 Planejado;D;Fornecedor Gamma;45,0;8,1
PC000375;04/12/2026;5;38,0;4449,47;🟡 Planejado;D;Fornecedor Gamma;33,0;11,0
PC000375;08/01/2027;6;38,0;4501,66;🟡 Planejado;D;Fornecedor Gamma;33,0;11,2
PC000022;26/09/2026;2;32,0;4466,95;🟡 Planejado;D;Fornecedor Gamma;38,0;9,5
PC000022;27/10/2026;3;34,0;4782,4;🟡 Planejado;D;Fornecedor Gamma;36,0;10,1
PC000022;30/11/2026;4;35,0;4895,1;🟡 Planejado;D;Fornecedor Gamma;35,0;10,3
PC000022;02/01/2027;6;37,0;5106,31;🟡 Planejado;D;Fornecedor Gamma;34,0;10,8
PC000067;04/08/2026;1;62,0;7081,87;🚨 Urgente (até 7 dias);D;Fornecedor Alfa;20,0;18,3
PC000067;08/09/2026;2;61,0;6973,87;🟡 Planejado;D;Fornecedor Alfa;20,0;18,3
PC000067;13/10/2026;3;61,0;6973,87;🟡 Planejado;D;Fornecedor Alfa;20,0;18,3
PC000067;17/11/2026;4;61,0;6973,88;🟡 Planejado;D;Fornecedor Alfa;20,0;18,3
PC000067;22/12/2026;5;61,0;6973,88;🟡 Planejado;D;Fornecedor Alfa;20,0;18,3
PC000067;26/01/2027;6;61,0;6973,89;🟡 Planejado;D;Fornecedor Alfa;20,0;18,3
PC000751;04/08/2026;1;52,0;12837,78;🚨 Urgente (até 7 dias);D;Fornecedor Gamma;38,0;9,5
PC000751;11/09/2026;2;30,0;7355,49;🟡 Planejado;D;Fornecedor Gamma;41,0;9,0
PC000751;14/10/2026;3;32,0;7868,98;🟡 Planejado;D;Fornecedor Gamma;39,0;9,4
PC000751;15/11/2026;4;34,0;8293,99;🟡 Planejado;D;Fornecedor Gamma;36,0;10,0
PC000751;13/12/2026;5;39,0;9491,01;🟡 Planejado;D;Fornecedor Gamma;32,0;11,4
PC000751;17/01/2027;6;39,0;9574,38;🟡 Planejado;D;Fornecedor Gamma;32,0;11,5
PC000437;04/08/2026;1;26,0;3715,16;🚨 Urgente (até 7 dias);D;Fornecedor Gamma;67,0;5,5
PC000437;03/09/2026;2;27,0;3825,28;🟡 Planejado;D;Fornecedor Gamma;53,0;6,9
PC000437;09/10/2026;3;23,0;3350,51;🟡 Planejado;D;Fornecedor Gamma;53,0;6,9
PC000437;06/11/2026;4;27,0;3941,57;🟡 Planejado;D;Fornecedor Gamma;46,0;8,0
PC000437;10/12/2026;5;28,0;4075,48;🟡 Planejado;D;Fornecedor Gamma;44,0;8,3
PC000437;12/01/2027;6;29,0;4209,59;🟡 Planejado;D;Fornecedor Gamma;42,0;8,6
PC000112;04/08/2026;1;31,0;3329,58;🚨 Urgente (até 7 dias);D;Fornecedor Beta;44,0;8,4
PC000112;10/09/2026;2;28,0;3000,3;🟡 Planejado;D;Fornecedor Beta;45,0;8,2
PC000112;12/10/2026;3;30,0;3183,46;🟡 Planejado;D;Fornecedor Beta;42,0;8,7
PC000112;13/11/2026;4;32,0;3401,75;🟡 Planejado;D;Fornecedor Beta;39,0;9,3
PC000112;20/12/2026;5;31,0;3294,09;🟡 Planejado;D;Fornecedor Beta;40,0;9,1
PC000112;21/01/2027;6;33,0;3557,78;🟡 Planejado;D;Fornecedor Beta;38,0;9,6
PC000604;04/08/2026;1;20,0;3316,03;🚨 Urgente (até 7 dias);D;Fornecedor Delta;70,0;5,2
PC000604;07/09/2026;2;18,0;2970,09;🟡 Planejado;D;Fornecedor Delta;68,0;5,4
PC000604;12/10/2026;3;19,0;3084,42;🟡 Planejado;D;Fornecedor Delta;67,0;5,4
PC000604;16/11/2026;4;18,0;3023,86;🟡 Planejado;D;Fornecedor Delta;67,0;5,5
PC000604;20/12/2026;5;19,0;3133,76;🟡 Planejado;D;Fornecedor Delta;65,0;5,6
