Produto;n_periodos;modelo_escolhido;ultimo_real;previsao;var_pct_proximo_mes;status;rank
PC007620;48;Croston;35807,69;[36604.05, 36604.05, 36604.05, 36604.05, 36604.05, 36604.05];2,2;ok;"{""ARIMA"": 11498733.999399384, ""ExponentialSmoothing"": 13866546.847539699, ""SARIMAX"": 13663548.164713437, ""Holt"": 17150132.223141294, ""Prophet"": 10183395.386183528, ""Croston"": 8240097.712442935, ""TSB"": 8240097.712442935, ""Ensemble"": 8422160.771023508}"
PC006160;48;ExponentialSmoothing;31930,58;[35554.63, 35326.29, 37905.89, 38816.15, 36979.65, 41067.95];11,3;ok;"{""ARIMA"": 56628479.849422306, ""ExponentialSmoothing"": 3634912.0808359846, ""SARIMAX"": 19450805.340657894, ""Holt"": 14174460.606076583, ""Prophet"": 6248861.353732426, ""Croston"": 15070621.138212433, ""TSB"": 15070621.138212433}"
PC009151;48;ExponentialSmoothing;30289,98;[59983.63, 30148.35, 32049.79, 31668.84, 32013.57, 31055.22];98,0;ok;"{""ARIMA"": 105382774.87103076, ""ExponentialSmoothing"": 1802690.2237689628, ""SARIMAX"": 4638744.191716493, ""Holt"": 137575459.22199258, ""Prophet"": 2286362.469955431, ""Croston"": 113681299.75018106, ""TSB"": 113681299.75018106}"
PC004715;48;ExponentialSmoothing;34862,29;[34699.25, 36043.54, 35904.96, 35080.05, 37172.05, 36353.51];-0,5;ok;"{""ARIMA"": 9200098.47789494, ""ExponentialSmoothing"": 3738114.970410371, ""SARIMAX"": 7785355.932153349, ""Holt"": 8185871.563438128, ""Prophet"": 3893614.071530629, ""Croston"": 7545360.236305504, ""TSB"": 7545360.236305504}"
PC007956;48;Prophet;30557,89;[60644.13, 31728.55, 30350.57, 31035.47, 31851.91, 34002.02];98,5;ok;"{""ARIMA"": 86390371.58906472, ""ExponentialSmoothing"": 3710550.613835195, ""SARIMAX"": 51076039.02981496, ""Holt"": 88600100.02872391, ""Prophet"": 2567669.210582496, ""Croston"": 84819280.61949123, ""TSB"": 84819280.61949123}"
PC002805;48;ARIMA;34495,47;[33551.74, 33996.67, 33786.9, 33885.8, 33839.17, 33861.16];-2,7;ok;"{""ARIMA"": 2979058.531676172, ""ExponentialSmoothing"": 9906804.722045098, ""SARIMAX"": 11723364.917774437, ""Holt"": 3502361.9174653203, ""Prophet"": 8351159.100383986, ""Croston"": 5634812.362051636, ""TSB"": 5634812.362051636}"
PC008781;48;Holt;46009,58;[41917.38, 42194.66, 42470.56, 42745.07, 43018.22, 43289.99];-8,9;ok;"{""ARIMA"": 20454218.987800874, ""ExponentialSmoothing"": 11475336.455847574, ""SARIMAX"": 35805138.79239101, ""Holt"": 9168579.535610123, ""Prophet"": 10827960.067143235, ""Croston"": 14543501.388533859, ""TSB"": 14543501.388533859, ""Ensemble"": 9378437.318093823}"
PC001582;48;Holt;39035,16;[37659.68, 37664.82, 37669.93, 37675.02, 37680.08, 37685.11];-3,5;ok;"{""ARIMA"": 2643869.305244596, ""ExponentialSmoothing"": 5864287.158599119, ""SARIMAX"": 6728426.80797655, ""Holt"": 2204300.8027672204, ""Prophet"": 6949953.682302465, ""Croston"": 2951456.746831318, ""TSB"": 2951456.746831318}"
PC007577;48;Prophet;33892,28;[33891.27, 33236.71, 36360.09, 37174.92, 38868.46, 42973.81];-0,0;ok;"{""ARIMA"": 73676700.50711374, ""ExponentialSmoothing"": 4112456.4295116407, ""SARIMAX"": 8402627.464840682, ""Holt"": 69450055.38799638, ""Prophet"": 3917408.9014984965, ""Croston"": 11329599.90920551, ""TSB"": 11329599.90920551}"
PC002532;48;Holt;41837,95;[41246.24, 41383.18, 41492.73, 41580.38, 41650.49, 41706.59];-1,4;ok;"{""ARIMA"": 2576422.1964201867, ""ExponentialSmoothing"": 10301622.369681366, ""SARIMAX"": 2858988.6285172426, ""Holt"": 1678208.4667869397, ""Prophet"": 4748708.794604815, ""Croston"": 9458456.906188391, ""TSB"": 9458456.906188391}"
PC001326;48;Prophet;30438,96;[32271.94, 33663.29, 34952.33, 36797.48, 42080.4, 40700.4];6,0;ok;"{""ARIMA"": 109753032.30914289, ""ExponentialSmoothing"": 5251529.18645306, ""SARIMAX"": 13799253.5095745, ""Holt"": 90130901.83824211, ""Prophet"": 1296213.2904577376, ""Croston"": 13344630.84556104, ""TSB"": 13344630.84556104}"
PC002660;48;Ensemble;33629,28;[36126.78, 35558.5, 35306.02, 35392.05, 35337.28, 36143.16];7,4;ok;"{""ARIMA"": 5329599.181666154, ""ExponentialSmoothing"": 3532508.740119455, ""SARIMAX"": 5481128.026133027, ""Holt"": 2388240.3401599266, ""Prophet"": 2227176.666602906, ""Croston"": 2294245.8629993657, ""TSB"": 2294245.8629993657, ""Ensemble"": 2086107.8392815774}"
PC007556;48;ExponentialSmoothing;30936,65;[58999.48, 32953.76, 33380.87, 30014.1, 32274.07, 30762.14];90,7;ok;"{""ARIMA"": 74498763.6238385, ""ExponentialSmoothing"": 2981602.252864688, ""SARIMAX"": 10143797.61589616, ""Holt"": 101094650.09653157, ""Prophet"": 3122786.5135651194, ""Croston"": 80074771.12434107, ""TSB"": 80074771.12434107}"
PC000463;48;Prophet;30028,95;[59364.48, 29189.49, 30839.14, 29910.48, 28766.62, 33619.04];97,7;ok;"{""ARIMA"": 149812313.2372298, ""ExponentialSmoothing"": 13774283.235920737, ""SARIMAX"": 53874911.017279424, ""Holt"": 168343422.1025422, ""Prophet"": 10467892.189673318, ""Croston"": 152888012.8711746, ""TSB"": 152888012.8711746}"
PC005861;48;Prophet;28848,93;[34378.03, 33644.19, 33618.25, 34618.64, 39126.04, 37368.99];19,2;ok;"{""ARIMA"": 28541116.048067883, ""ExponentialSmoothing"": 11990147.335971275, ""SARIMAX"": 48787624.79189632, ""Holt"": 26634520.062619586, ""Prophet"": 9533013.562455615, ""Croston"": 17574301.346634995, ""TSB"": 17574301.346634995}"
PC005797;48;ExponentialSmoothing;26455,35;[53537.75, 29030.99, 26847.16, 28639.5, 29152.74, 31037.75];102,4;ok;"{""ARIMA"": 139867290.16808245, ""ExponentialSmoothing"": 8464511.31743835, ""SARIMAX"": 18653812.649777535, ""Holt"": 153865361.29210153, ""Prophet"": 8517288.28492622, ""Croston"": 141487233.24503085, ""TSB"": 141487233.24503085}"
PC000390;48;ExponentialSmoothing;28083,36;[57624.18, 31604.28, 29159.26, 30456.26, 31722.34, 33926.5];105,2;ok;"{""ARIMA"": 97935755.54110833, ""ExponentialSmoothing"": 4968034.06077395, ""SARIMAX"": 7151504.102415246, ""Holt"": 106729447.81961912, ""Prophet"": 6289148.914713111, ""Croston"": 98435699.79936908, ""TSB"": 98435699.79936908}"
PC005157;48;Croston;37731,63;[38037.16, 38037.16, 38037.16, 38037.16, 38037.16, 38037.16];0,8;ok;"{""ARIMA"": 14788586.420198185, ""ExponentialSmoothing"": 8569808.034373999, ""SARIMAX"": 6788014.356864173, ""Holt"": 2547226.831049522, ""Prophet"": 9203340.125552854, ""Croston"": 1709593.6797824975, ""TSB"": 1709593.6797824975}"
PC003277;48;Ensemble;33336,47;[35683.01, 35681.03, 35679.43, 35678.16, 35677.14, 35676.33];7,0;ok;"{""ARIMA"": 3749347.25691377, ""ExponentialSmoothing"": 6374473.523290089, ""SARIMAX"": 6198605.993709091, ""Holt"": 2310525.0465965373, ""Prophet"": 6702041.621415137, ""Croston"": 2198727.205475177, ""TSB"": 2198727.205475177, ""Ensemble"": 2174402.965738472}"
PC003269;48;Prophet;38601,38;[41067.37, 41038.82, 42467.7, 44952.01, 40159.45, 42838.46];6,4;ok;"{""ARIMA"": 19943397.12224705, ""ExponentialSmoothing"": 14437202.039634334, ""SARIMAX"": 26330542.678507533, ""Holt"": 11945767.86006189, ""Prophet"": 11216116.141480446, ""Croston"": 19751712.396593112, ""TSB"": 19751712.396593112, ""Ensemble"": 11792382.628426062}"
PC005330;48;Holt;36696,91;[36180.04, 36194.71, 36206.46, 36215.85, 36223.36, 36229.38];-1,4;ok;"{""ARIMA"": 3425637.9012025874, ""ExponentialSmoothing"": 3144986.026965195, ""SARIMAX"": 2619046.688761127, ""Holt"": 648036.3286746496, ""Prophet"": 5036849.96432114, ""Croston"": 941075.4248058642, ""TSB"": 941075.4248058642}"
PC007407;48;Ensemble;32320,38;[35294.73, 35257.88, 35228.41, 35204.83, 35185.96, 35170.87];9,2;ok;"{""ARIMA"": 8658718.116953237, ""ExponentialSmoothing"": 12318910.966378773, ""SARIMAX"": 17724926.643610496, ""Holt"": 7329365.205007397, ""Prophet"": 16236604.117530217, ""Croston"": 6653423.196745024, ""TSB"": 6653423.196745024, ""Ensemble"": 6482184.332798239}"
PC002885;48;ARIMA;35943,24;[36710.19, 36165.14, 36552.49, 36277.21, 36472.85, 36333.82];2,1;ok;"{""ARIMA"": 5632057.380000061, ""ExponentialSmoothing"": 12500883.486876434, ""SARIMAX"": 28093470.172513574, ""Holt"": 19259587.81261609, ""Prophet"": 11466132.850959912, ""Croston"": 8348325.544476091, ""TSB"": 8348325.544476091}"
PC009695;48;Prophet;29610,92;[60778.94, 31716.26, 28220.87, 29997.15, 31494.64, 32564.0];105,3;ok;"{""ARIMA"": 185661280.81114927, ""ExponentialSmoothing"": 28253925.37555276, ""SARIMAX"": 41350685.141115315, ""Holt"": 231293976.83547446, ""Prophet"": 24845125.39451335, ""Croston"": 190942047.70937124, ""TSB"": 190942047.70937124}"
PC005320;48;Ensemble;30677,98;[34763.33, 35030.96, 34968.61, 35819.39, 36611.36, 37699.97];13,3;ok;"{""ARIMA"": 31951324.401987657, ""ExponentialSmoothing"": 6974875.655783425, ""SARIMAX"": 7952092.414304636, ""Holt"": 29179313.6053586, ""Prophet"": 7086208.471299634, ""Croston"": 6796591.226107932, ""TSB"": 6796591.226107932, ""Ensemble"": 4599293.448197929}"
PC004304;48;Prophet;31102,01;[56147.27, 30749.36, 30701.4, 28204.83, 32192.82, 27876.74];80,5;ok;"{""ARIMA"": 90166703.99085562, ""ExponentialSmoothing"": 6619444.061298325, ""SARIMAX"": 7731837.557896846, ""Holt"": 165698868.01341358, ""Prophet"": 3161653.531922933, ""Croston"": 96178118.52120018, ""TSB"": 96178118.52120018}"
PC008345;48;Ensemble;39455,35;[40343.76, 39823.83, 40072.9, 39899.28, 40406.45, 42106.57];2,3;ok;"{""ARIMA"": 86983036.94527972, ""ExponentialSmoothing"": 3768906.4550756174, ""SARIMAX"": 49422978.451931685, ""Holt"": 81002656.2786706, ""Prophet"": 5416635.75447628, ""Croston"": 3008849.367740827, ""TSB"": 3008849.367740827, ""Ensemble"": 2129158.096708432}"
PC002979;48;Holt;41019,42;[40126.75, 40136.4, 40144.12, 40150.3, 40155.24, 40159.2];-2,2;ok;"{""ARIMA"": 5365015.695108241, ""ExponentialSmoothing"": 8025194.432825564, ""SARIMAX"": 8736304.16360876, ""Holt"": 3108154.260798521, ""Prophet"": 6750173.234776991, ""Croston"": 8222652.667405422, ""TSB"": 8222652.667405422}"
PC005462;48;Ensemble;36189,5;[37758.26, 38554.32, 38273.53, 38697.76, 38514.46, 39319.76];4,3;ok;"{""ARIMA"": 7516889.996710509, ""ExponentialSmoothing"": 5037226.620443554, ""SARIMAX"": 4377498.435277817, ""Holt"": 4796964.403545615, ""Prophet"": 4425435.518860284, ""Croston"": 4750530.010291732, ""TSB"": 4750530.010291732, ""Ensemble"": 4151102.4042871813}"
PC000064;48;SARIMAX;29972,66;[58172.13, 32459.91, 29796.04, 29392.62, 28965.75, 30914.4];94,1;ok;"{""ARIMA"": 138450709.81051388, ""ExponentialSmoothing"": 8324818.090804119, ""SARIMAX"": 6752105.257912547, ""Holt"": 180542901.56354678, ""Prophet"": 8977859.419570068, ""Croston"": 144764731.84289077, ""TSB"": 144764731.84289077}"
PC001811;48;Ensemble;32817,52;[35513.26, 35431.21, 35554.03, 35643.57, 34859.47, 36699.71];8,2;ok;"{""ARIMA"": 29924044.899333507, ""ExponentialSmoothing"": 10711671.442621924, ""SARIMAX"": 12944523.74453955, ""Holt"": 20024974.81268746, ""Prophet"": 7676024.810854628, ""Croston"": 5944550.308111799, ""TSB"": 5944550.308111799, ""Ensemble"": 5743791.427662756}"
PC001531;48;ARIMA;41917,65;[41814.7, 41797.6, 41794.76, 41794.29, 41794.21, 41794.2];-0,2;ok;"{""ARIMA"": 2171863.6683278936, ""ExponentialSmoothing"": 5345382.058773476, ""SARIMAX"": 4943873.03907055, ""Holt"": 5541846.330494872, ""Prophet"": 4594282.879979066, ""Croston"": 18350436.546080593, ""TSB"": 18350436.546080593}"
PC003355;48;SARIMAX;36162,03;[34565.78, 38772.99, 40653.41, 38426.4, 39930.56, 39169.21];-4,4;ok;"{""ARIMA"": 9477100.494569581, ""ExponentialSmoothing"": 8888694.537083447, ""SARIMAX"": 3170507.3513705344, ""Holt"": 7558783.6265848605, ""Prophet"": 9675934.831141094, ""Croston"": 6710878.608117322, ""TSB"": 6710878.608117322}"
PC001037;48;ExponentialSmoothing;40244,68;[40197.36, 39964.28, 39084.11, 41069.06, 40340.4, 44011.92];-0,1;ok;"{""ARIMA"": 2292234.855580066, ""ExponentialSmoothing"": 1667010.2196367078, ""SARIMAX"": 6607572.181153559, ""Holt"": 2277928.8497318574, ""Prophet"": 5823781.490033208, ""Croston"": 7456172.059556265, ""TSB"": 7456172.059556265}"
PC004601;48;SARIMAX;33361,5;[36300.81, 38556.15, 39257.69, 41822.42, 42679.91, 44100.62];8,8;ok;"{""ARIMA"": 26733375.552864905, ""ExponentialSmoothing"": 7614382.789980044, ""SARIMAX"": 4411250.457256942, ""Holt"": 25984001.1595183, ""Prophet"": 7028144.6803731145, ""Croston"": 6764562.522122516, ""TSB"": 6764562.522122516}"
PC001215;48;ExponentialSmoothing;38228,07;[43590.65, 39989.71, 41929.32, 40823.42, 42160.25, 44779.86];14,0;ok;"{""ARIMA"": 23505544.737877533, ""ExponentialSmoothing"": 9453793.829073573, ""SARIMAX"": 31469757.67627537, ""Holt"": 15828991.659532933, ""Prophet"": 11415067.167522999, ""Croston"": 16324940.90293167, ""TSB"": 16324940.90293167}"
PC005524;48;SARIMAX;32294,92;[38957.86, 39696.91, 37981.23, 37787.06, 35607.14, 39570.39];20,6;ok;"{""ARIMA"": 4745378.083704361, ""ExponentialSmoothing"": 3844821.728382475, ""SARIMAX"": 1869612.2503751311, ""Holt"": 3132370.89377786, ""Prophet"": 6508321.554589265, ""Croston"": 4010907.8725789734, ""TSB"": 4010907.8725789734}"
PC008270;48;Ensemble;37843,09;[36940.81, 37368.16, 37278.74, 36946.18, 36757.75, 36266.29];-2,4;ok;"{""ARIMA"": 8162013.742217419, ""ExponentialSmoothing"": 9057485.745304862, ""SARIMAX"": 17154642.86898036, ""Holt"": 8967192.974289639, ""Prophet"": 9158000.31143769, ""Croston"": 9557261.26230909, ""TSB"": 9557261.26230909, ""Ensemble"": 7593645.19407741}"
PC005230;48;SARIMAX;30555,0;[32306.57, 34311.29, 39146.33, 35375.36, 38885.73, 41635.25];5,7;ok;"{""ARIMA"": 28762147.841729164, ""ExponentialSmoothing"": 15931426.850452809, ""SARIMAX"": 5226689.715874215, ""Holt"": 26768904.67750874, ""Prophet"": 14633487.04575531, ""Croston"": 13003960.527557246, ""TSB"": 13003960.527557246}"
PC009242;48;Ensemble;34769,43;[36223.87, 35819.14, 35244.47, 36239.05, 35601.6, 36210.42];4,2;ok;"{""ARIMA"": 1582481.3540962848, ""ExponentialSmoothing"": 2709418.0973947993, ""SARIMAX"": 8931191.159793241, ""Holt"": 1458936.8427878926, ""Prophet"": 1230806.8707188356, ""Croston"": 1470178.9675295094, ""TSB"": 1470178.9675295094, ""Ensemble"": 1114671.194753138}"
PC001028;48;Ensemble;35260,82;[35087.78, 35171.41, 35124.31, 35153.88, 35137.86, 35148.45];-0,5;ok;"{""ARIMA"": 4072855.197860724, ""ExponentialSmoothing"": 5579762.229301927, ""SARIMAX"": 27339486.674827445, ""Holt"": 4019565.044279224, ""Prophet"": 6577946.285267702, ""Croston"": 4152112.683662188, ""TSB"": 4152112.683662188, ""Ensemble"": 3953954.9648683253}"
PC001659;48;Prophet;32695,74;[57690.88, 31604.76, 30435.31, 30027.44, 32131.97, 34787.39];76,4;ok;"{""ARIMA"": 87233198.56763883, ""ExponentialSmoothing"": 8661264.885179924, ""SARIMAX"": 17739991.059023846, ""Holt"": 119327095.03707318, ""Prophet"": 8555044.027054666, ""Croston"": 88686453.13634133, ""TSB"": 88686453.13634133}"
PC007100;48;Croston;32390,44;[35318.92, 35318.92, 35318.92, 35318.92, 35318.92, 35318.92];9,0;ok;"{""ARIMA"": 22121041.265300397, ""ExponentialSmoothing"": 12204954.922690744, ""SARIMAX"": 11811313.58114321, ""Holt"": 17069763.903591216, ""Prophet"": 10918747.734515326, ""Croston"": 7765774.835025535, ""TSB"": 7765774.835025535}"
PC000516;48;Prophet;30678,98;[57014.22, 29960.38, 31212.82, 29928.87, 30053.28, 30118.83];85,8;ok;"{""ARIMA"": 104364587.66461055, ""ExponentialSmoothing"": 3658443.5299487803, ""SARIMAX"": 8268794.473043521, ""Holt"": 170355041.03938025, ""Prophet"": 2852994.4986249707, ""Croston"": 114539364.96883662, ""TSB"": 114539364.96883662}"
PC008516;48;ExponentialSmoothing;27301,11;[57717.14, 29493.2, 33123.23, 30073.96, 28891.6, 29100.33];111,4;ok;"{""ARIMA"": 91663058.7170911, ""ExponentialSmoothing"": 5350694.411953205, ""SARIMAX"": 11411210.914617753, ""Holt"": 114594267.67118591, ""Prophet"": 5869820.425170794, ""Croston"": 95577503.12253332, ""TSB"": 95577503.12253332}"
PC004215;48;ExponentialSmoothing;30325,41;[30510.83, 31705.96, 33268.59, 36874.33, 39808.63, 39990.39];0,6;ok;"{""ARIMA"": 52923630.20792801, ""ExponentialSmoothing"": 6439289.990734295, ""SARIMAX"": 16508046.669373333, ""Holt"": 38445696.7253204, ""Prophet"": 6522430.355562661, ""Croston"": 9561269.764079034, ""TSB"": 9561269.764079034}"
PC004372;48;ExponentialSmoothing;27928,76;[56468.29, 31065.55, 29617.9, 30771.94, 29884.18, 31939.76];102,2;ok;"{""ARIMA"": 151985285.7525375, ""ExponentialSmoothing"": 21411242.21617616, ""SARIMAX"": 44656929.739999436, ""Holt"": 185195408.2140636, ""Prophet"": 21562004.061419945, ""Croston"": 154489992.77427974, ""TSB"": 154489992.77427974}"
PC004084;48;Croston;37047,9;[35113.97, 35113.97, 35113.97, 35113.97, 35113.97, 35113.97];-5,2;ok;"{""ARIMA"": 4284735.833705022, ""ExponentialSmoothing"": 5066272.063380086, ""SARIMAX"": 5008690.037239759, ""Holt"": 3744660.9513414935, ""Prophet"": 7076787.89424729, ""Croston"": 3694005.847795514, ""TSB"": 3694005.847795514, ""Ensemble"": 3710288.859005716}"
PC005461;48;ARIMA;34314,93;[34319.91, 34320.62, 34320.72, 34320.74, 34320.74, 34320.74];0,0;ok;"{""ARIMA"": 6514047.444101005, ""ExponentialSmoothing"": 11293075.857839026, ""SARIMAX"": 7495313.5977468565, ""Holt"": 7685403.046230822, ""Prophet"": 10322757.891404934, ""Croston"": 8121988.884022635, ""TSB"": 8121988.884022635, ""Ensemble"": 6655880.3216768885}"
PC003605;48;SARIMAX;42666,53;[43746.52, 44541.53, 46621.55, 46881.5, 47417.64, 49389.03];2,5;ok;"{""ARIMA"": 10611029.559663285, ""ExponentialSmoothing"": 13483411.649629598, ""SARIMAX"": 5793543.197185124, ""Holt"": 5829226.414332647, ""Prophet"": 9716711.288653042, ""Croston"": 19412509.931342933, ""TSB"": 19412509.931342933}"
PC007355;48;ExponentialSmoothing;30407,65;[30245.24, 33242.12, 34931.33, 38199.06, 38426.82, 37770.78];-0,5;ok;"{""ARIMA"": 10139099.16466845, ""ExponentialSmoothing"": 5403727.325107274, ""SARIMAX"": 9694447.785771323, ""Holt"": 12804775.66895935, ""Prophet"": 7486419.802979809, ""Croston"": 9969806.487996882, ""TSB"": 9969806.487996882}"
PC000123;17;Croston;96774,82;[98570.96, 98570.96, 98570.96, 98570.96, 98570.96, 98570.96];1,9;ok;"{""ARIMA"": 78161542.44333936, ""ExponentialSmoothing"": 151995293.50850618, ""SARIMAX"": Infinity, ""Holt"": 109223356.34941058, ""Prophet"": 16257915448.966835, ""Croston"": 13024118.579415485, ""TSB"": 13024118.579415485}"
PC007316;48;Prophet;29271,81;[56777.29, 30102.03, 30276.15, 29239.84, 29103.03, 29863.54];94,0;ok;"{""ARIMA"": 86067308.10816593, ""ExponentialSmoothing"": 2942132.094207077, ""SARIMAX"": 4130379.2713252287, ""Holt"": 133211365.80636589, ""Prophet"": 1918122.428969527, ""Croston"": 90595787.71548603, ""TSB"": 90595787.71548603}"
PC004000;48;Ensemble;38497,9;[41056.43, 41582.19, 40519.39, 42242.04, 41440.53, 42106.94];6,6;ok;"{""ARIMA"": 8188150.871438398, ""ExponentialSmoothing"": 4848384.408015009, ""SARIMAX"": 6108630.776385981, ""Holt"": 4890790.24767734, ""Prophet"": 5911068.968254011, ""Croston"": 17404922.015854828, ""TSB"": 17404922.015854828, ""Ensemble"": 4022747.784210052}"
PC008209;48;ExponentialSmoothing;33203,18;[33567.21, 35135.07, 33116.53, 34178.44, 31924.8, 35808.93];1,1;ok;"{""ARIMA"": 7728333.135409028, ""ExponentialSmoothing"": 4924837.579964872, ""SARIMAX"": 8313796.221836009, ""Holt"": 13645739.305498838, ""Prophet"": 5233148.861759827, ""Croston"": 8823367.341127936, ""TSB"": 8823367.341127936}"
PC007501;48;Prophet;29776,79;[51617.02, 28915.66, 30438.1, 28817.98, 30126.54, 30312.68];73,3;ok;"{""ARIMA"": 114688415.9804037, ""ExponentialSmoothing"": 3552985.5103362943, ""SARIMAX"": 4793519.539776593, ""Holt"": 122790689.42966832, ""Prophet"": 3354378.1478201426, ""Croston"": 117161152.05287509, ""TSB"": 117161152.05287509}"
PC002934;48;Croston;38020,59;[35367.8, 35367.8, 35367.8, 35367.8, 35367.8, 35367.8];-7,0;ok;"{""ARIMA"": 10072523.673768524, ""ExponentialSmoothing"": 5945533.565959857, ""SARIMAX"": 7675714.416204135, ""Holt"": 6905000.778399992, ""Prophet"": 8175957.098160193, ""Croston"": 4149303.8350473107, ""TSB"": 4149303.8350473107}"
PC008359;48;Holt;32141,14;[32699.74, 32560.61, 32439.85, 32335.04, 32244.06, 32165.09];1,7;ok;"{""ARIMA"": 5080932.9953005, ""ExponentialSmoothing"": 7518478.461079784, ""SARIMAX"": 20802571.63642225, ""Holt"": 2978579.0383149963, ""Prophet"": 7782418.207380022, ""Croston"": 3717458.4719825853, ""TSB"": 3717458.4719825853, ""Ensemble"": 3261211.2971979436}"
PC005531;48;Ensemble;33989,58;[33905.83, 33814.53, 33554.83, 35217.0, 34444.82, 34692.9];-0,2;ok;"{""ARIMA"": 10646486.324057179, ""ExponentialSmoothing"": 11880088.669626342, ""SARIMAX"": 17855129.756399788, ""Holt"": 11445367.392356647, ""Prophet"": 11494939.869371958, ""Croston"": 12559429.381473443, ""TSB"": 12559429.381473443, ""Ensemble"": 8422546.275041454}"
PC000436;48;ExponentialSmoothing;36866,36;[38787.85, 40755.2, 40598.02, 38871.38, 41277.14, 39186.34];5,2;ok;"{""ARIMA"": 6038826.701385257, ""ExponentialSmoothing"": 545335.0503608416, ""SARIMAX"": 23213520.233015914, ""Holt"": 11570386.666413462, ""Prophet"": 2973067.295329252, ""Croston"": 2557646.1822295007, ""TSB"": 2557646.1822295007}"
