ano;mes;campo_pai;subconta;valor;filial
2025;jun;Centro de Custos Saidas 3;Impostos;479137,65;Loja Sul
2025;jun;Centro de Custos Saidas 4;Investimentos;235641,42;Loja Sul
2025;jun;Centro de Custos Entradas 4;Outras Receitas;94256,69;Loja Sul
2025;jun;Centro de Custos Entradas 3;Receb. Clientes;1256754,59;Loja Sul
2025;jun;Centro de Custos Entradas 4;Receita Financ.;78547,07;Loja Sul
2025;jun;Centro de Custos Entradas 2;Receita Produtos;848309,41;Loja Sul
2025;jun;Centro de Custos Entradas 1;Receita Serviços;2906245,17;Loja Sul
2025;mai;Centro de Custos Saidas 3;Desp. Operacionais;702680,15;Loja Sul
2025;mai;Centro de Custos Saidas 1;Folha;1589395,71;Loja Sul
2025;mai;Centro de Custos Saidas 2;Fornecedores;1404446,53;Loja Sul
2025;mai;Centro de Custos Saidas 3;Impostos;493549,23;Loja Sul
2025;mai;Centro de Custos Saidas 4;Investimentos;150574,36;Loja Sul
2025;mai;Centro de Custos Entradas 4;Outras Receitas;83652,5;Loja Sul
2025;mai;Centro de Custos Entradas 3;Receb. Clientes;1288246,98;Loja Sul
2025;mai;Centro de Custos Entradas 4;Receita Financ.;83652,5;Loja Sul
2025;mai;Centro de Custos Entradas 2;Receita Produtos;869985,14;Loja Sul
2025;mai;Centro de Custos Entradas 1;Receita Serviços;2969660,49;Loja Sul
2025;mar;Centro de Custos Saidas 3;Desp. Operacionais;791029,06;Loja Sul
2025;mar;Centro de Custos Saidas 1;Folha;1806671,55;Loja Sul
2025;mar;Centro de Custos Saidas 2;Fornecedores;1590298,4;Loja Sul
2025;mar;Centro de Custos Saidas 3;Impostos;566415,84;Loja Sul
2025;mar;Centro de Custos Saidas 4;Investimentos;146486,78;Loja Sul
2025;mar;Centro de Custos Entradas 4;Outras Receitas;107423,79;Loja Sul
2025;mar;Centro de Custos Entradas 3;Receb. Clientes;1464868,69;Loja Sul
2025;mar;Centro de Custos Entradas 4;Receita Financ.;87892,07;Loja Sul
2025;mar;Centro de Custos Entradas 2;Receita Produtos;996110,77;Loja Sul
2025;mar;Centro de Custos Entradas 1;Receita Serviços;3418027,01;Loja Sul
2025;nov;Centro de Custos Saidas 3;Desp. Operacionais;1051082,85;Loja Sul
2025;nov;Centro de Custos Saidas 1;Folha;2325800,19;Loja Sul
2025;nov;Centro de Custos Saidas 2;Fornecedores;2223347,0;Loja Sul
2025;nov;Centro de Custos Saidas 3;Impostos;782721,09;Loja Sul
2025;nov;Centro de Custos Saidas 4;Investimentos;335451,86;Loja Sul
2025;nov;Centro de Custos Entradas 4;Outras Receitas;156544,11;Loja Sul
2025;nov;Centro de Custos Entradas 3;Receb. Clientes;2012711,7;Loja Sul
2025;nov;Centro de Custos Entradas 4;Receita Financ.;145362,42;Loja Sul
2025;nov;Centro de Custos Entradas 2;Receita Produtos;1397716,39;Loja Sul
2025;nov;Centro de Custos Entradas 1;Receita Serviços;4696327,38;Loja Sul
2025;out;Centro de Custos Saidas 3;Desp. Operacionais;741571,32;Loja Sul
2025;out;Centro de Custos Saidas 1;Folha;1652414,4;Loja Sul
2025;out;Centro de Custos Saidas 2;Fornecedores;1504494,51;Loja Sul
2025;out;Centro de Custos Saidas 3;Impostos;548117,96;Loja Sul
2025;out;Centro de Custos Saidas 4;Investimentos;225695,69;Loja Sul
2025;out;Centro de Custos Entradas 4;Outras Receitas;104787,31;Loja Sul
2025;out;Centro de Custos Entradas 3;Receb. Clientes;1410597,65;Loja Sul
2025;out;Centro de Custos Entradas 4;Receita Financ.;96726,78;Loja Sul
2025;out;Centro de Custos Entradas 2;Receita Produtos;967267,0;Loja Sul
2025;out;Centro de Custos Entradas 1;Receita Serviços;3264525,74;Loja Sul
2025;set;Centro de Custos Saidas 3;Desp. Operacionais;610386,06;Loja Sul
2025;set;Centro de Custos Saidas 1;Folha;1369977,6;Loja Sul
2025;set;Centro de Custos Saidas 2;Fornecedores;1240951,27;Loja Sul
2025;set;Centro de Custos Saidas 3;Impostos;447616,43;Loja Sul
2025;set;Centro de Custos Saidas 4;Investimentos;135641,32;Loja Sul
2025;set;Centro de Custos Entradas 4;Outras Receitas;88166,79;Loja Sul
2025;set;Centro de Custos Entradas 3;Receb. Clientes;1166515,51;Loja Sul
2025;set;Centro de Custos Entradas 4;Receita Financ.;81384,72;Loja Sul
2025;set;Centro de Custos Entradas 2;Receita Produtos;800283,99;Loja Sul
2025;set;Centro de Custos Entradas 1;Receita Serviços;2678916,7;Loja Sul
2026;abr;Centro de Custos Saidas 3;Desp. Operacionais;988946,54;Loja Sul
2026;abr;Centro de Custos Saidas 1;Folha;2231159,78;Loja Sul
2026;abr;Centro de Custos Saidas 2;Fornecedores;1909113,42;Loja Sul
2026;abr;Centro de Custos Saidas 3;Impostos;675378,17;Loja Sul
2026;abr;Centro de Custos Saidas 4;Investimentos;301508,13;Loja Sul
2026;abr;Centro de Custos Entradas 4;Outras Receitas;108542,87;Loja Sul
2026;abr;Centro de Custos Entradas 3;Receb. Clientes;1784927,82;Loja Sul
2026;abr;Centro de Custos Entradas 4;Receita Financ.;96482,63;Loja Sul
2026;abr;Centro de Custos Entradas 2;Receita Produtos;1157791,08;Loja Sul
2026;abr;Centro de Custos Entradas 1;Receita Serviços;4100509,99;Loja Sul
2026;fev;Centro de Custos Saidas 3;Desp. Operacionais;899090,02;Loja Sul
2026;fev;Centro de Custos Saidas 1;Folha;2022952,26;Loja Sul
2026;fev;Centro de Custos Saidas 2;Fornecedores;1799170,9;Loja Sul
2026;fev;Centro de Custos Saidas 3;Impostos;606885,82;Loja Sul
2026;fev;Centro de Custos Saidas 4;Investimentos;224772,45;Loja Sul
2026;fev;Centro de Custos Entradas 4;Outras Receitas;112386,34;Loja Sul
2026;fev;Centro de Custos Entradas 3;Receb. Clientes;1629600,54;Loja Sul
2026;fev;Centro de Custos Entradas 4;Receita Financ.;89908,93;Loja Sul
2026;fev;Centro de Custos Entradas 2;Receita Produtos;1101385,06;Loja Sul
2026;fev;Centro de Custos Entradas 1;Receita Serviços;3708745,97;Loja Sul
2026;jan;Centro de Custos Saidas 3;Desp. Operacionais;770885,07;Loja Sul
2026;jan;Centro de Custos Saidas 1;Folha;1778965,49;Loja Sul
2026;jan;Centro de Custos Saidas 2;Fornecedores;1554301,97;Loja Sul
2026;jan;Centro de Custos Saidas 3;Impostos;513923,31;Loja Sul
2026;jan;Centro de Custos Saidas 4;Investimentos;345909,9;Loja Sul
2026;jan;Centro de Custos Entradas 4;Outras Receitas;118597,67;Loja Sul
2026;jan;Centro de Custos Entradas 3;Receb. Clientes;1383639,85;Loja Sul
2026;jan;Centro de Custos Entradas 4;Receita Financ.;79065,04;Loja Sul
2026;jan;Centro de Custos Entradas 2;Receita Produtos;938898,48;Loja Sul
2026;jan;Centro de Custos Entradas 1;Receita Serviços;3162605,56;Loja Sul
2026;jul;Centro de Custos Saidas 3;Desp. Operacionais;968826,76;Loja Sul
2026;jul;Centro de Custos Saidas 1;Folha;2179860,31;Loja Sul
2026;jul;Centro de Custos Saidas 2;Fornecedores;2014955,78;Loja Sul
2026;jul;Centro de Custos Saidas 3;Impostos;693591,82;Loja Sul
2026;jul;Centro de Custos Saidas 4;Investimentos;242206,79;Loja Sul
2026;jul;Centro de Custos Entradas 4;Outras Receitas;132112,78;Loja Sul
2026;jul;Centro de Custos Entradas 3;Receb. Clientes;1816550,12;Loja Sul
2026;jul;Centro de Custos Entradas 4;Receita Financ.;121103,4;Loja Sul
2026;jul;Centro de Custos Entradas 2;Receita Produtos;1233052,31;Loja Sul
2026;jul;Centro de Custos Entradas 1;Receita Serviços;4183570,11;Loja Sul
2026;jun;Centro de Custos Saidas 3;Desp. Operacionais;807612,37;Loja Sul
2026;jun;Centro de Custos Saidas 1;Folha;1852757,82;Loja Sul
2026;jun;Centro de Custos Saidas 2;Fornecedores;1663731,9;Loja Sul
2026;jun;Centro de Custos Saidas 3;Impostos;579580,65;Loja Sul
2026;jun;Centro de Custos Saidas 4;Investimentos;285039,65;Loja Sul
2026;jun;Centro de Custos Entradas 4;Outras Receitas;114015,86;Loja Sul
2026;jun;Centro de Custos Entradas 3;Receb. Clientes;1520211,6;Loja Sul
2026;jun;Centro de Custos Entradas 4;Receita Financ.;95013,14;Loja Sul
2026;jun;Centro de Custos Entradas 2;Receita Produtos;1026142,73;Loja Sul
2026;jun;Centro de Custos Entradas 1;Receita Serviços;3515489,14;Loja Sul
2026;mai;Centro de Custos Saidas 3;Desp. Operacionais;733873,61;Loja Sul
2026;mai;Centro de Custos Saidas 1;Folha;1659952,09;Loja Sul
2026;mai;Centro de Custos Saidas 2;Fornecedores;1399822,22;Loja Sul
2026;mai;Centro de Custos Saidas 3;Impostos;515458,8;Loja Sul
2026;mai;Centro de Custos Saidas 4;Investimentos;157258,57;Loja Sul
2026;mai;Centro de Custos Entradas 4;Outras Receitas;87365,97;Loja Sul
2026;mai;Centro de Custos Entradas 3;Receb. Clientes;1345434,96;Loja Sul
2026;mai;Centro de Custos Entradas 4;Receita Financ.;87365,97;Loja Sul
2026;mai;Centro de Custos Entradas 2;Receita Produtos;908605,33;Loja Sul
2026;mai;Centro de Custos Entradas 1;Receita Serviços;3101489,59;Loja Sul
2026;mar;Centro de Custos Saidas 3;Desp. Operacionais;945511,3;Loja Sul
2026;mar;Centro de Custos Saidas 1;Folha;2159500,91;Loja Sul
2026;mar;Centro de Custos Saidas 2;Fornecedores;1900137,43;Loja Sul
2026;mar;Centro de Custos Saidas 3;Impostos;677032,74;Loja Sul
2026;mar;Centro de Custos Saidas 4;Investimentos;175094,72;Loja Sul
2026;mar;Centro de Custos Entradas 4;Outras Receitas;128402,68;Loja Sul
2026;mar;Centro de Custos Entradas 3;Receb. Clientes;1750946,72;Loja Sul
2026;mar;Centro de Custos Entradas 4;Receita Financ.;105056,78;Loja Sul
2026;mar;Centro de Custos Entradas 2;Receita Produtos;1190643,71;Loja Sul
2026;mar;Centro de Custos Entradas 1;Receita Serviços;4085542,35;Loja Sul
